logFC	AveExpr	t	P.Value	adj.P.Val	B
Tpst2	-0.0141999397094583	7.88398982116977	-8.41291891596828	4.09237784620339e-17	4.63084861544067e-16	25.1847795118608
Flnb	0.0349883980069325	8.36409787618402	8.41153531855516	4.1408891049971e-17	4.68309262751228e-16	25.1731550411883
Cltb	-0.0253898297968433	8.11641652628969	-8.40754209964818	4.28410181555366e-17	4.84231858688498e-16	25.1396161964755
Kalrn	0.0448204935139493	11.5888649091374	8.39742455723604	4.66919597837449e-17	5.27460867726542e-16	25.0547105801397
Gabrr2	0.00692350798988972	7.81146603430319	8.39441927130553	4.79002385132054e-17	5.4080478208444e-16	25.0295099830951
Fscn1	-0.0198982442667974	7.96699838354547	-8.39314766348041	4.84207193518786e-17	5.46372620451926e-16	25.0188498913442
Kctd1	-0.0538866854658924	8.82537361267996	-8.39017853821828	4.96578430275578e-17	5.60016114684725e-16	24.9939652322556
Nol4	0.0500969377803884	9.00127036970722	8.38540093657478	5.17142430831013e-17	5.82878404986815e-16	24.9539419123552
Slmap	-0.0331281892970701	8.39922412804044	-8.38519070188342	5.18066374953516e-17	5.83590826320876e-16	24.9521812392338
Tmem150c	-0.0112029745113622	7.84421586270094	-8.3822301766495	5.31251576343975e-17	5.98106715596721e-16	24.9273921136723
Hnrnpa2b1	-0.0312375981249247	8.35266954452884	-8.38059324157087	5.38683479099845e-17	6.06132592267946e-16	24.9136894468148
Fcsk	-0.0143679600091877	7.88545711672152	-8.37932380046952	5.44517424901209e-17	6.12352413436427e-16	24.9030648836534
Polr2a	-0.0259258590181553	8.09659900098396	-8.37475589066628	5.66030305157015e-17	6.36187518359444e-16	24.8648471316166
Cidea	-0.00277062013502505	7.79835084470407	-8.37080163873095	5.85328631311489e-17	6.57508201296249e-16	24.8317802610882
Zmynd8	0.0464454504310492	9.28547911631015	8.36638527386278	6.07649867526345e-17	6.82198714272277e-16	24.7948677015234
Arhgap29	-0.01719380404269	7.90759319285301	-8.36501249672235	6.14757715772894e-17	6.8979127535797e-16	24.7833977712691
Atxn2l	-0.0301753885580744	8.32677524459672	-8.36427015283999	6.18635457770028e-17	6.93752999333243e-16	24.7771960662641
Mia3	-0.0259706379462834	8.13312253916828	-8.36176260325401	6.31913241047987e-17	7.08245810244086e-16	24.7562515017235
Taf4b	-0.0166558172149456	7.91124310497257	-8.3600476538053	6.41155558472947e-17	7.18201982726419e-16	24.7419308180932
Adk	-0.039770609993937	8.5348910222649	-8.3581416526729	6.51583984835866e-17	7.29474903515854e-16	24.7260181954484
Dpp6	-0.056225115871225	9.24989177237299	-8.35785651493832	6.53158395443489e-17	7.30828322154032e-16	24.7236379786096
Entrep3	-0.0201567862178722	7.98457495181924	-8.35260154120145	6.82855142258368e-17	7.63629114622822e-16	24.679786042094
Mpzl1	-0.0165081994564584	7.90961844922483	-8.35250700816226	6.8340137769709e-17	7.63812775128748e-16	24.6789974305264
Ppp1r36	0.0064683504491212	7.81168611828574	8.34840503963234	7.07523307897132e-17	7.90331203430344e-16	24.6447865314451
Socs7	-0.0300279660599738	8.2779075143489	-8.34463434211653	7.30436700640204e-17	8.15470788905688e-16	24.6133534832749
Eda	-0.0199252559394516	7.89395743765073	-8.33853376999561	7.6906735768034e-17	8.58119521027813e-16	24.5625280919621
Vstm4	0.00785481238622321	7.81805095627702	8.33624624380419	7.84066353340723e-17	8.74367358340644e-16	24.5434795815337
Tial1	-0.0293674276263403	8.28372949252593	-8.33388420052642	7.99856466195933e-17	8.9147882060132e-16	24.5238162652677
Cs	-0.0234702765202766	8.06132501112689	-8.3328337235994	8.06979242160826e-17	8.98916431588062e-16	24.5150730875478
Tmem161b	-0.0305867782408953	8.31682874540435	-8.33259647136099	8.08596573805569e-17	9.00216508532425e-16	24.5130985761983
Slc44a5	-0.0119094515944633	7.84203169299095	-8.32554471294067	8.58155066539474e-17	9.54858684221301e-16	24.4544364452956
Pnpo	-0.0127575880483723	7.86807700846703	-8.3238032305273	8.70847913518287e-17	9.68442938309129e-16	24.4399571420454
Sptbn1	-0.0401442723776277	9.17677082796908	-8.32340115120551	8.73804704496171e-17	9.71190943101775e-16	24.4366145219969
Lnp1	-0.00247940481272568	7.7984955958998	-8.31290550138899	9.5458786969027e-17	1.06038802524761e-15	24.3494175330523
P4ha1	-0.0405244283339989	8.53381150842265	-8.30987904600963	9.79220095323261e-17	1.08714635235917e-15	24.3242945269445
Spast	-0.0281085580723861	8.20637063574665	-8.3079865157185	9.94940838469876e-17	1.10398679607132e-15	24.308588948492
Zfp703	-0.00565921151999582	7.80902994040871	-8.30706666439582	1.00267154214695e-16	1.11194772519292e-15	24.3009565343093
Pex11g	-0.0138650016785142	7.87470115107015	-8.30528977001558	1.01777283085835e-16	1.12806916590979e-15	24.286215576944
ENSRNOG00000066169	-0.00247663177486057	7.79831837114904	-8.30276804353396	1.0395902392629e-16	1.15161256698403e-15	24.2653006819126
Slc29a4	0.0056357098916191	7.80757658932879	8.29870823934821	1.07568725206532e-16	1.19093945764375e-15	24.2316426509792
Pde1c	-0.00864542353092546	7.80945618781271	-8.29776829035365	1.08421925565742e-16	1.19972130696569e-15	24.223852293003
Slc22a17	-0.0315297813713791	8.385696522909	-8.29551761711437	1.10492082649881e-16	1.22098027772845e-15	24.2052022590663
Zbbx	0.0156841389298812	7.88840780178995	8.29550156085616	1.10506990336096e-16	1.22098027772845e-15	24.2050692274093
Zbtb16	0.0565128113957805	8.8465447924334	8.29548071633314	1.10526346721105e-16	1.22098027772845e-15	24.2048965237078
Lmod1	0.00837298936905295	7.81926308789517	8.29010794256965	1.15628691004184e-16	1.27664035153432e-15	24.1603956552021
C1qtnf1	-0.00362134238055134	7.80100510205672	-8.2879200150119	1.17772415461192e-16	1.29959130637226e-15	24.142282078117
Tac3	0.00526093773609304	7.80670239728091	8.283706465514	1.22011831701841e-16	1.34562966071611e-15	24.1074120686757
Hdac5	-0.0242444791584369	8.07243835457445	-8.2766962631831	1.29400886374827e-16	1.42633446695957e-15	24.0494371495677
Sugct	-0.0175666416488971	7.89525329193853	-8.27537146931097	1.30846041193212e-16	1.44146919760786e-15	24.0384864805231
Coq9	-0.0174970785997157	7.93790763498498	-8.27067818516011	1.3609493508221e-16	1.49846818665683e-15	23.9997061374537
AABR07062466.1	-0.00496931698998093	7.80564692130306	-8.26349503401967	1.44533041721489e-16	1.59012124626132e-15	23.9403945503961
Tcf12	-0.0435107489324533	8.72701883976495	-8.26345772928054	1.44578165826611e-16	1.59012124626132e-15	23.9400867704946
Tmbim1	-0.0110412263136794	7.8492450948799	-8.2617923414996	1.46607624330839e-16	1.6115554966988e-15	23.9263430212607
ENSRNOG00000062930	-0.0320486042729824	8.52160781402334	-8.25432870383341	1.56053336796928e-16	1.71444311497504e-15	23.8647826829379
Me1	-0.0323303533021022	8.29716096224994	-8.25384409811911	1.56686969822734e-16	1.72045906732871e-15	23.8607875573237
Ttll9	0.00784971842699189	7.8209571737587	8.24901933476215	1.63135456702632e-16	1.79028180942323e-15	23.8210244989132
Msi1	-0.0101899933716165	7.83832814813622	-8.24718199728209	1.65659313988032e-16	1.81698188874969e-15	23.8058883386705
Txnl1	-0.027644366034	8.20652577420474	-8.24707385754916	1.65809039586271e-16	1.81762705401727e-15	23.8049976586825
Vps13b	-0.0401981748991869	9.15331603439154	-8.23833759391074	1.7835738229976e-16	1.95411279949792e-15	23.7330743131274
Naaladl2	0.0532212588474703	8.92294097528623	8.23797301253887	1.78900918554667e-16	1.95899445043842e-15	23.7300744641947
Rras2	-0.0286416320386049	8.17016451424229	-8.23693390485336	1.80459048543365e-16	1.97497464456737e-15	23.7215252035769
Samd9	-0.0171620863049204	7.92247710059932	-8.2354147753596	1.82761071287955e-16	1.99907419059226e-15	23.7090284986464
Tp53bp1	-0.03066227629051	8.32092571111342	-8.23379360155759	1.85249664169646e-16	2.02518700660037e-15	23.6956948902672
Map3k9	-0.0184624096898283	7.95219201961846	-8.23287866892107	1.86668853522934e-16	2.03958673562354e-15	23.6881710335293
Asah2	-0.0135074788932661	7.86111110803816	-8.23181747137553	1.88328350254179e-16	2.05659495539722e-15	23.679445426732
ENSRNOG00000069140	-0.0068704361916021	7.80991182893291	-8.22937286107951	1.92206790605825e-16	2.09780282650845e-15	23.6593489852665
Prkar2a	-0.0305971381144428	8.24143759717958	-8.22816321377263	1.94154911223227e-16	2.11790913797514e-15	23.6494071880738
Mapre3	-0.0276818862539425	8.21491355566027	-8.22549244746563	1.98525394503288e-16	2.16440308783711e-15	23.6274617285161
Spry2	-0.018670115934186	7.95127327711389	-8.2244568678914	2.00246003796964e-16	2.18197212311732e-15	23.6189543714113
Slc15a5	-0.00402791572363981	7.80212341325793	-8.22424091784071	2.00606675091575e-16	2.18471158412638e-15	23.6171803515926
Hsph1	-0.0300887929957661	8.21948476914383	-8.22375539732872	2.01419836241144e-16	2.19237323116041e-15	23.6131923497533
Adarb2	-0.022244502483578	7.94231534128511	-8.22077584524372	2.06481844989248e-16	2.24624836265507e-15	23.5887231678948
Dhtkd1	-0.0178594194174329	7.93785150871448	-8.21958282772617	2.08543660699862e-16	2.26744453273178e-15	23.5789281475197
Gale	-0.00942944712812199	7.83416683794616	-8.21762921251174	2.11963908326858e-16	2.30337953641062e-15	23.5628913520069
Cep85l	-0.0261137910903386	8.12539377209633	-8.21133068561696	2.23371722642184e-16	2.42602802511161e-15	23.5112144943454
Syt11	-0.0323129745849151	8.40986433991217	-8.20973825589755	2.26350482732795e-16	2.45704554953432e-15	23.4981554871025
Zfp182	-0.0306369507561346	8.31883055819488	-8.20948993782032	2.26818496260785e-16	2.46078992552056e-15	23.4961193376284
Vwa3b	0.00776450104465276	7.81735428075954	8.2075754529747	2.30458990069356e-16	2.49893031802428e-15	23.480422968664
Slc35d1	-0.0144898619129767	7.88790108146539	-8.20297693347517	2.39440223101677e-16	2.59490908450842e-15	23.442736182065
Nrg3	-0.0441582631839843	12.674148628365	-8.19660542415552	2.5245692585026e-16	2.7344941670509e-15	23.3905536747913
Tiprl	-0.0241127660291305	8.09103904004494	-8.19468294485836	2.56519702788084e-16	2.77699591621426e-15	23.3748165596836
Parp4	-0.033880121185101	8.54141948354289	-8.18572066705782	2.7632644237681e-16	2.98979827669064e-15	23.3015013551554
Csrp2	-0.00496540104968268	7.80400946923774	-8.18488404023282	2.78250597040216e-16	3.00898901450466e-15	23.2946613720235
Ublcp1	-0.0210510910290918	8.0151948128301	-8.18441171691107	2.79342668016592e-16	3.01916575513068e-15	23.29080029019
Gabra5	-0.025512101020265	8.00251564047599	-8.17964981330675	2.9059186920696e-16	3.13905155310274e-15	23.2518846847204
AABR07053185.1	0.033130578082968	8.33691612666678	8.1782155317211	2.94066788412251e-16	3.17325945847712e-15	23.2401677628795
Ephb6	0.0168698950450183	7.91793316537192	8.17821174864817	2.94076007829862e-16	3.17325945847712e-15	23.2401368609436
LOC120094123	-0.0315947746112482	8.27062361072043	-8.17126949614729	3.11483436687591e-16	3.35928334226989e-15	23.1834532646651
Slc38a4	-0.00414273945102739	7.80142236936416	-8.16941765436008	3.16295997196903e-16	3.4093468808367e-15	23.1683409550512
Tbc1d5	-0.0403124538799204	8.87418166448414	-8.16791846788797	3.20245633198328e-16	3.45006004084082e-15	23.1561092533704
St3gal1	-0.012476658059084	7.8524060391401	-8.16637161279944	3.24371843966508e-16	3.4926305977977e-15	23.1434908655715
Abcc5	-0.0361493970066675	8.89200718561098	-8.16435471078703	3.29830687992662e-16	3.54949655888766e-15	23.1270416761446
Kmt5a	0.0251691954326905	8.12238850237135	8.15010121629456	3.71075889697378e-16	3.99121162694947e-15	23.0109104053011
Mtss1	-0.0180909861649186	7.92029530823534	-8.14769971680732	3.78508695832277e-16	4.06896848019697e-15	22.9913639598422
Rps6kb1	-0.0308150483575247	8.38101140154899	-8.14648204299292	3.82333350185713e-16	4.10787497956117e-15	22.9814551832344
Tra2a	-0.036646571086731	8.82549749600068	-8.14208594742262	3.96460921744418e-16	4.25737708393106e-15	22.94569441017
Cpeb4	0.04267379012283	9.23685952882936	8.14029439835684	4.02364810307623e-16	4.3184564584546e-15	22.9311262783853
Gfm2	-0.0256985685555353	8.13648704877912	-8.1372965799849	4.12438237978627e-16	4.42419665685764e-15	22.9067564197513
Arf5	-0.02517873456652	8.1315678673025	-8.12933757373409	4.40404205397937e-16	4.72165259352909e-15	22.842099531711
Susd4	0.0357420834445428	8.54438466039464	8.12710685835905	4.48572215956777e-16	4.80664601181981e-15	22.8239891076215
Fn3k	-0.0287295101328695	8.20521804672998	-8.12390923129598	4.60541674598188e-16	4.93226073036463e-15	22.798037302629
Barx2	0.0116979364936673	7.83568094654855	8.12127925419666	4.70621793557331e-16	5.03751753863963e-15	22.7767000522128
Smad1	-0.0249475056934259	8.08663033847256	-8.12019701230019	4.74832577080474e-16	5.07987018658324e-15	22.7679218716006
Tgfb3	-0.00702610072559473	7.81638456941373	-8.12000303771403	4.75591268996772e-16	5.08526600192003e-15	22.7663485229841
Sppl2b	-0.0191185853177904	7.97669694338252	-8.11836729657593	4.82036327409173e-16	5.15142510237649e-15	22.7530833281637
Abcb1a	-0.00852062945178922	7.81933821773	-8.11372557928192	5.007979530738e-16	5.3490678801873e-15	22.7154550074705
Sppl2a	-0.0263693349071019	8.1533880123392	-8.11247107677752	5.05990870872978e-16	5.40164840528841e-15	22.7052891358684
Tbkbp1	-0.0153708475522434	7.90275440791124	-8.11198996861605	5.079964494822e-16	5.42016489188719e-15	22.7013908479336
Nedd4	-0.036657884198851	8.90964576178631	-8.10887705739243	5.21163781134945e-16	5.55769056202306e-15	22.6761733533723
Kcnj6	0.0439306550994747	9.03392648352218	8.10849660793101	5.22795936255372e-16	5.5721240647261e-15	22.6730920188238
Rab15	0.0293626435392937	8.26135345975037	8.10684581604804	5.29936491874635e-16	5.64522118009234e-15	22.6597236033982
Hcn4	0.00388057342416737	7.80182476805316	8.10583277100575	5.34366007725068e-16	5.68937610461274e-15	22.6515210196803
Tacr2	0.00220009292205425	7.79750292522465	8.1017777951311	5.52464293015781e-16	5.8789374874138e-15	22.618698702733
Zc3h12c	-0.020584150051266	7.99629392312897	-8.09667639761986	5.76092883133066e-16	6.12711553098173e-15	22.5774296791025
Ptprm	0.0533694265272491	8.44596036076393	8.08256460480152	6.46767792873903e-16	6.87513132297378e-15	22.4634035713916
Abcc12	-0.00292541350788156	7.79921149088077	-8.07956803980431	6.62840498411194e-16	7.04224004555357e-15	22.4392162358288
Tc2n	0.00838823236325137	7.82631357819138	8.07881226796743	6.66955988563927e-16	7.08220126996055e-15	22.433117306701
Ptpn4	-0.0357758035610107	8.58858567237186	-8.07721101971887	6.75758736479761e-16	7.17186620802166e-15	22.4201975330172
Dync1i2	-0.0367942337380196	8.87987082020392	-8.07476043164541	6.8945291026788e-16	7.31332145400862e-15	22.4004295975136
Adamts16	-0.00601925633810829	7.80622897541696	-8.07168696649345	7.07014925040362e-16	7.49563278164477e-15	22.3756455136758
Phtf2	-0.0284650253506218	8.21118988408434	-8.07089848920888	7.11590835915091e-16	7.54014772873463e-15	22.3692889651948
Sbf2	0.0380886580569477	9.1611508751446	8.06832208644242	7.26747599746323e-16	7.69667280557613e-15	22.3485225002253
Lpin2	0.0267685729858496	8.15450389316294	8.06139292376718	7.69107398900731e-16	8.14097535257815e-15	22.2927044957606
Hs3st6	-0.00215157938119237	7.79751882895184	-8.06020298168561	7.76622741162463e-16	8.21617550769495e-15	22.2831236066785
Atp5f1b	-0.0249750346998194	8.13274612401411	-8.05937098972846	7.81920161315857e-16	8.26784432866767e-15	22.276425784647
Rasgrf1	-0.0398068614685609	8.52480846781596	-8.05590044703947	8.04404657969051e-16	8.50109468080928e-15	22.2484937370404
Nfatc3	-0.0267987646999721	8.1068575138796	-8.05289794083753	8.24370003913083e-16	8.70748981946228e-15	22.2243382820858
Slc9a7	-0.0274705565167412	8.17075059964209	-8.05210574861426	8.29718631619896e-16	8.75935799326284e-15	22.2179665163144
Rab6b	-0.0374504565610696	8.87426035424882	-8.04715178708797	8.63950162867658e-16	9.1159279717883e-15	22.178134963686
Nbl1	-0.0157198321739802	7.89482282348627	-8.04563708387452	8.74691723946969e-16	9.22439927232049e-15	22.1659611115474
Gnai1	-0.0323804823077563	8.27665036678326	-8.0449594523636	8.79539664405998e-16	9.27063552440586e-15	22.1605156457157
Adam19	0.0225782187708292	8.02142055057752	8.04399814910183	8.86462507254026e-16	9.33868168205704e-15	22.152791370768
Acvr1	0.029777908893724	8.27154132731409	8.04381619385714	8.87778890519286e-16	9.34762449496215e-15	22.1513294255565
Tbc1d16	-0.0177123839579965	7.92313458512429	-8.03978801242057	9.17419694818278e-16	9.65463515678498e-15	22.1189728809789
Adamts3	-0.0354754560727937	8.0935232025338	-8.03967100999964	9.182950728782e-16	9.65876379915813e-15	22.1180332767689
Adgrl4	-0.00509011220365707	7.79925690909095	-8.03742182804528	9.35283378848726e-16	9.83227716092548e-15	22.0999738396647
Prss35	-0.00602983402512969	7.81117774340364	-8.03460565028234	9.56991248247718e-16	1.00551970618566e-14	22.0773690127707
Marchf1	-0.0711755969587688	9.72297608270554	-8.03221359696382	9.75819050313127e-16	1.02476375583041e-14	22.0581748452381
Hibadh	-0.0270142862539888	8.1618396305019	-8.02550668019914	1.03057723744044e-15	1.08170036024261e-14	22.0043877422629
Rcbtb1	-0.0175801436027117	7.9478576264211	-8.01725472991689	1.10211697995875e-15	1.15618200494623e-14	21.9382715236443
LOC108348102	0.0178458790844465	7.93503318146318	8.014184740889	1.1299622879058e-15	1.18477168047595e-14	21.9136914982645
Ift57	-0.020233987426411	7.99770180938528	-8.01255542954263	1.14502075197168e-15	1.19993133834768e-14	21.9006501481623
Rspo1	-0.0107235158273999	7.83550700932935	-8.012187756583	1.14844623260538e-15	1.20289064541355e-14	21.8977074835081
Tbl1x	0.0314472826522536	8.26067327255098	8.01069699698043	1.16243824955463e-15	1.21690852355208e-14	21.8857780934722
Adgrf5	-0.004631522482339	7.79920057059789	-8.01061275309364	1.16323407141781e-15	1.21710440910513e-14	21.8851039168059
Wwtr1	-0.00658845533542163	7.80861658648844	-8.01000927422526	1.16894975411869e-15	1.22244510112988e-14	21.8802753850129
Mst1r	-0.00324178559567212	7.80050932591972	-8.00988704921334	1.17011073905053e-15	1.22301956232699e-14	21.8792974871727
Dyrk3	0.0107686787968628	7.84765255132306	8.00799100388767	1.18826683959627e-15	1.24134772506413e-14	21.8641296137706
Dhrs7	-0.0200006641460257	7.99039340909438	-8.00789501521902	1.18919335565292e-15	1.24166690058905e-14	21.86336181946
Yipf1	-0.0233567832252035	8.07439012483774	-8.00279989875451	1.23940816834816e-15	1.29342204207315e-14	21.8226201734924
ENSRNOG00000062892	0.00879158785855694	7.82988051063218	7.9962183848354	1.3073741821739e-15	1.36363832929406e-14	21.7700311693177
Disp3	-0.0193687133547602	7.93664694153217	-7.99045108296583	1.36994095487705e-15	1.42815273163538e-14	21.7239837264666
Alpk1	0.0316454791547418	8.24657442295415	7.99002907919398	1.37463318831038e-15	1.43229758208786e-14	21.7206156471979
Prkcb	-0.0506339582731989	10.4167761192491	-7.98581246783244	1.4223954498872e-15	1.48129151148409e-14	21.6869719470215
Mslnl	-0.00570234725382157	7.81084167721862	-7.98572620243564	1.42338961061991e-15	1.48155519335476e-14	21.6862837358913
LOC100302465	0.0072484249777558	7.81311603494445	7.98091593068714	1.47991341941248e-15	1.5395873476146e-14	21.6479253604743
Slc2a9	-0.00195893473730724	7.79730416921744	-7.97751887499698	1.52115730741111e-15	1.58167136566225e-14	21.6208502354666
Speg	-0.0302859178482073	8.360462740741	-7.97518625660337	1.55013114613386e-15	1.61096009703465e-14	21.6022656178649
Pdhx	-0.0185702714906775	7.97134790547512	-7.9738607563722	1.56683699513251e-15	1.62747562169737e-14	21.5917073508731
Tacc2	-0.0244469671675542	8.11506189634882	-7.97321933012912	1.5749847124015e-15	1.63508926918317e-14	21.5865987012826
Myo1c	-0.0133028004163362	7.87912639871336	-7.96511883808299	1.68154348320225e-15	1.74480861165693e-14	21.5221174891285
Desi2	-0.0262068165913352	8.15771268722125	-7.96391468395879	1.69797835542593e-15	1.76064721081933e-14	21.512537812821
N4bp2	-0.0092271886089712	7.82845131057126	-7.96387164415916	1.6985688770545e-15	1.76064721081933e-14	21.5121953388999
Stk40	0.0258829309437569	8.13761038059991	7.96197682406038	1.72475996418054e-15	1.78686919605129e-14	21.4971241571293
Shroom3	0.024862147351346	7.96006711340037	7.94791048881838	1.93203268604814e-15	2.00056931939578e-14	21.3853533003069
Cdk2ap1	-0.0116880269343023	7.85785682465291	-7.94695617662687	1.94695154856341e-15	2.01497392409552e-14	21.3777774950726
Unc80	-0.0384677903483759	8.94820246553123	-7.94687961919749	1.9481532831779e-15	2.01517459374765e-14	21.3771697834173
Srrm4	-0.0454740866638748	8.89303979991656	-7.94640104912937	1.95568205070915e-15	2.02191637042034e-14	21.3733710342081
Mrap2	-0.012574561769898	7.86530647273613	-7.94031257056956	2.05400288807947e-15	2.12246965101545e-14	21.3250623965686
Pxdc1	-0.00334874220102055	7.80042345438083	-7.94010762840414	2.05739597160716e-15	2.12487770931225e-14	21.3234368436154
Nme7	-0.0270683819637298	8.20097099594403	-7.93920496208915	2.07240546645056e-15	2.13927451221884e-14	21.3162781208118
Olfml2a	-0.0030724916360505	7.79981421804281	-7.93848828334498	2.08439950315497e-15	2.15054530782166e-14	21.3105948060283
Tom1l1	0.0224908585398023	8.02304193894376	7.93743808356493	2.10209826775859e-15	2.16768720287948e-14	21.3022678046737
Mro	-0.00540944204408422	7.80916159864742	-7.9347607078341	2.14789260475245e-15	2.21376869237244e-14	21.2810436110513
Arfgef2	-0.0252819532304329	8.14518295523849	-7.93111529141422	2.21182702760189e-15	2.27848951143224e-14	21.2521572392777
Gdnf	-0.00222972782773034	7.79776139546706	-7.93001528692671	2.23148502578234e-15	2.29755628684438e-14	21.2434432535655
Fbxw4	-0.036829146893087	8.78187555336861	-7.92601634419165	2.30440894198003e-15	2.37141826015907e-14	21.2117751382083
Glt1d1	-0.0212727082415123	8.0012542764971	-7.92298660547082	2.3612167281333e-15	2.42862800818032e-14	21.1877928075448
Ctps2	0.0233743174188614	8.05435189923095	7.9222973608986	2.37433141975584e-15	2.44086152894694e-14	21.1823382707865
Samhd1	-0.0102088878411966	7.84173935006673	-7.91172529398579	2.58471614585203e-15	2.65577591656276e-14	21.0987324572943
C3h9orf50	-0.00869564789621613	7.83094046156087	-7.90810176730122	2.66096679603195e-15	2.73271859715761e-14	21.0701025264889
Zfp346	-0.0243634597995293	8.11623955106747	-7.90614169653645	2.70313138629613e-15	2.77459507541022e-14	21.0546213508796
Abhd6	0.0347202562273363	8.45386878769915	7.90587533005288	2.70891198216183e-15	2.77910185137639e-14	21.052517798238
Brme1	-0.0142311976317204	7.88944859147094	-7.90443328131809	2.74041881660995e-15	2.80998329426236e-14	21.0411308610779
Clock	-0.03262462074429	8.4743794931924	-7.90415442634067	2.74655292830544e-15	2.81482961565695e-14	21.0389291606982
Cd63	-0.00977768866803341	7.8353184624486	-7.89922181980587	2.85732018751261e-15	2.92685026379685e-14	20.9999964664208
G6pc1	-0.0203844012778376	8.01307698898373	-7.89831269791225	2.87820999872001e-15	2.94673880821334e-14	20.9928235925119
Ide	-0.0298389931714897	8.30570670911772	-7.89739267881011	2.8995035889536e-15	2.96702017713036e-14	20.985565484894
Gdpd1	-0.0329720971228138	8.46022353796122	-7.89540962205171	2.94592982369763e-15	3.01298551533678e-14	20.9699238532182
Osbpl3	-0.0424411894218508	8.46308178159628	-7.8898872996566	3.07910756825979e-15	3.14758465375023e-14	20.9263864337725
Nceh1	-0.0229169869056669	8.05641032324747	-7.88656719191379	3.16201136813161e-15	3.23068049595256e-14	20.9002256772377
Plce1	-0.00415477305073964	7.80058175692801	-7.8853523309801	3.1928930597397e-15	3.26056673797218e-14	20.8906558451557
Trappc3l	-0.0173268413509353	7.92908965229258	-7.88487997965303	3.20497977753896e-15	3.27123893067338e-14	20.8869355148559
Sec14l2	0.0237715331931412	8.07129823614288	7.88215561637036	3.27557812477369e-15	3.34159105126786e-14	20.8654817085498
Mef2a	-0.0338882495667736	8.554337611285	-7.88159848353013	3.2902029688517e-15	3.35479899858183e-14	20.8610953119202
Fxyd6	0.0107397199507506	7.84106706648646	7.87570740062578	3.44883401005174e-15	3.51475209128362e-14	20.8147327352478
Gabra1	0.0343056774592476	8.49301352086581	7.87499688459028	3.46846775122448e-15	3.53296040171846e-14	20.809143410663
Rai2	0.012591144144146	7.86271299337091	7.87425036068563	3.48921530351374e-15	3.5522841137351e-14	20.8032713045325
Tle2	0.0143355100626206	7.89071198152442	7.86812573822654	3.66411019359816e-15	3.72844189928729e-14	20.7551164137777
Zbtb7c	0.0108344653349528	7.84086373785443	7.85981735298019	3.91522963799304e-15	3.98194387648376e-14	20.6898513604308
Cars1	-0.019386483557029	7.99196312811347	-7.856559462923	4.01825793941142e-15	4.08465010160301e-14	20.6642784563692
Nptx2	0.0136697360208773	7.85619711896304	7.85275541214606	4.14193993342179e-15	4.20823622808784e-14	20.6344317534921
Sparc	-0.00419121014151091	7.80160820989265	-7.85203541264589	4.16576813606073e-15	4.23029628646695e-14	20.6287841467452
Btc	-0.0027859252373581	7.79931865380013	-7.85124837564541	4.19196888989101e-15	4.25474202808988e-14	20.6226113950682
Chrna4	-0.0132650812529294	7.87917617167541	-7.84964691374571	4.24578367737694e-15	4.3071762876282e-14	20.6100530849811
Htr1f	-0.00397878634791127	7.80422420396788	-7.84908071963313	4.26497264128493e-15	4.32444867963957e-14	20.6056136043674
Fbf1	-0.0175331063798323	7.95064940756543	-7.84655686677252	4.35155034109039e-15	4.40999741865699e-14	20.5858286687304
Iars1	-0.0231017350640599	8.09703409178871	-7.84472538817068	4.41545840168383e-15	4.47249699805817e-14	20.5714752883672
Synrg	-0.0288254574132321	8.27438816864903	-7.84401083966714	4.4406418336211e-15	4.49572827662045e-14	20.5658762461692
Tbc1d2	0.018663115807632	7.95473579555877	7.8402826106667	4.57435029999784e-15	4.6287517332215e-14	20.5366709324895
Epb41l4a	-0.00751512760470874	7.81812126728336	-7.83684192235696	4.70125944781022e-15	4.75476391800533e-14	20.5097302887112
Melk	0.00460866790551684	7.80505750082432	7.83566644066552	4.74540614199188e-15	4.79698664353527e-14	20.50052898366
Camk2d	0.0370458767015602	8.1298238880614	7.83069278666389	4.93675802425274e-15	4.98789675062828e-14	20.4616120728664
Hnrnpu	-0.0342583108027394	8.71415832169384	-7.83051626624883	4.94368696131198e-15	4.99237478744611e-14	20.4602313460616
Atp7a	-0.0183263909709144	7.93959652359647	-7.8295760091829	4.98075713993245e-15	5.02727102538865e-14	20.4528771241647
Soga3	-0.0339903639232215	8.57725062431566	-7.8292107787937	4.99523023327467e-15	5.03933544471882e-14	20.450020711814
Slc38a10	0.0164050585697968	7.93534473565426	7.82399411386219	5.20652800178077e-15	5.24985009559287e-14	20.4092364658297
Gpr137c	-0.0337344674174318	8.22200810188182	-7.82308982155273	5.24404011948783e-15	5.28500918292133e-14	20.4021694047329
Lrrc8c	-0.0352067631289135	8.40434080151569	-7.82258124415006	5.26525383673871e-15	5.30371538869474e-14	20.3981952210357
Cul9	0.0292406736010342	8.30032235063163	7.817288104178	5.49111743647205e-15	5.52844376345713e-14	20.356848265833
Fam131a	-0.0298080693662577	8.32062959499722	-7.81641839825463	5.52913001885997e-15	5.56391317197308e-14	20.3500572961701
Dscc1	0.00500644867317224	7.80799273122026	7.8160138521316	5.54690036178546e-15	5.57898756206742e-14	20.3468986252265
Plppr3	0.0130714971460684	7.87045527151375	7.8157701304919	5.55763250459648e-15	5.58697143938696e-14	20.3449958839426
