logFC	AveExpr	t	P.Value	adj.P.Val	B
Aifm3	0.168676140701232	7.96531168536135	31.6353554557471	1.0157688872807e-217	1.56233068470597e-215	486.515871488535
Igdcc3	0.107058660389188	7.8639109966204	31.3538266831151	6.22617900508874e-214	9.50324039746178e-212	477.804163457156
Ephb1	-0.316260037664603	8.23885693607664	-31.3347259362465	1.12202853004087e-213	1.69961821652782e-211	477.215827517498
Fstl5	-0.314521931909564	8.20219110522634	-31.1106774929198	1.09413573107501e-210	1.64490555961239e-208	470.34059866287
Rsrp1	0.302555761420336	9.21874102148344	30.9969995836745	3.52988500846027e-209	5.26716796598232e-207	466.870462905099
Sgpp2	0.248651054631033	8.13421328140101	30.8900784822375	9.16044157990623e-208	1.35676318066833e-205	463.617787561597
Ephb2	-0.30062339728785	8.38849461661926	-30.8757930308708	1.41416884594702e-207	2.07914015255225e-205	463.184028573346
Sec14l5	0.130363996772679	7.89244767063712	30.8083409609928	1.09600338069574e-206	1.59960493408842e-204	461.138554614427
Gfra2	-0.270976834894098	8.1303884257246	-30.5777657762768	1.16311456647277e-203	1.68525186642195e-201	454.179058540359
Vwa5b2	0.254675259264033	8.29913526773596	30.5471181274343	2.92520648918458e-203	4.20787796771552e-201	453.25782114956
Zmiz1	-0.280215097166943	8.40452063219943	-30.5160620473508	7.44102815078864e-203	1.06273827053585e-200	452.325218164758
Ntm	0.652045126185763	11.2228393056144	30.3355716056455	1.66067090449602e-200	2.35497267626935e-198	446.92332001875
Ptn	0.308655440757507	8.3224733850092	30.2476176000479	2.29044367337684e-199	3.22517051050492e-197	444.302181285076
Sema5a	-0.482887462512697	8.43949417076511	-30.2268837542376	4.24732260611442e-199	5.93882625938865e-197	443.68533948264
Itpr2	0.141795729770497	7.92109842655227	30.1895118110215	1.29138013871357e-198	1.79313513010958e-196	442.574596939727
Calm1	0.310773380313741	8.94796299749586	30.0935816229539	2.2289105512253e-197	3.07359079115516e-195	439.729465275715
Tgfb2	0.136155654196669	7.8799537188949	30.038004807636	1.15618331505183e-196	1.58341680715489e-194	438.085158941553
Kitlg	0.238827314736912	8.05486360067146	29.9643421230972	1.02011193144161e-195	1.38756041286905e-193	435.910296203206
Ghr	0.272458508359561	8.20142052671104	29.9119697880714	4.78185548529384e-195	6.4603513803007e-193	434.367168285162
Kcnab2	0.289987798754609	8.65520823626106	29.8360758972783	4.46549900310124e-194	5.99245990382612e-192	432.135627710202
Slc7a2	0.159247113713115	7.93965115107338	29.8204053116611	7.07808148650386e-194	9.43508262150965e-192	431.675542757053
Ctdspl	0.373873732576808	9.23869492775307	29.8164028127988	7.96148099584803e-194	1.05423716895352e-191	431.558067808305
Rab30	0.245073247003234	8.27983960709856	29.6719118126885	5.50164707136153e-192	7.23719955209696e-190	427.327429595806
Tle4	-0.438272110115895	8.57086470661509	-29.6145895976233	2.93674380168586e-191	3.83792106632083e-189	425.654566478638
Rasgef1b	0.374024590889388	8.73096123560501	29.608496074238	3.50835642187761e-191	4.55516796463914e-189	425.476930432779
Lyzl4	0.0638354598599795	7.82202531168422	29.5731351627897	9.84110402113804e-191	1.26950241872681e-188	424.446731188088
Sez6l2	0.2676137944747	8.50742033748164	29.495717061357	9.37383487079511e-190	1.20147325795864e-187	422.19546946759
Sdk2	-0.370634119021116	8.39802716460808	-29.4487048271838	3.67396165463234e-189	4.67903587798559e-187	420.831165497085
Kcnip3	-0.25956523738938	8.33906093015691	-29.2923615288308	3.39892551453143e-187	4.30136175082633e-185	416.309242917119
Adgra1	-0.227756859769839	8.13809453657615	-29.1396919129633	2.76424406988357e-185	3.47616730674981e-183	411.91610019517
Cgnl1	0.0530321811157899	7.81252723111646	28.9850883596588	2.32365262189409e-183	2.90383963592327e-181	407.489986945306
Aff1	0.171273471504379	7.96184115767253	28.9485432815368	6.6015833089863e-183	8.19867442628454e-181	406.447105259167
ENSRNOG00000067970	-0.301307542893836	8.30626140933033	-28.823760571664	2.31147941241073e-181	2.85296486735509e-179	402.895764845839
Acap2	0.318866572189128	9.2113479443611	28.7576014361507	1.51362610197023e-180	1.8567456385825e-178	401.018903811799
Sipa1l1	0.339115657489891	9.48682242104839	28.715606999634	4.97866577498187e-180	6.07002574211967e-178	399.829740844501
Cpne5	0.210212144259735	8.08571182275868	28.7142770408533	5.16984274496469e-180	6.26490943548903e-178	399.792107759272
Adamts17	0.238605074511073	8.17005979511503	28.6035166427845	1.18506548628922e-178	1.4274327950815e-176	396.66392395053
Parp8	-0.277703027716399	8.36282557213342	-28.5958112616189	1.47293582914787e-178	1.76355400621627e-176	396.446739201022
Zeb2	0.4085112596055	9.52167327497573	28.5542635260692	4.75325805670989e-178	5.65722588356632e-176	395.2766493578
Slc30a3	0.149482464313202	7.96729583768349	28.4880083999402	3.0682526368974e-177	3.6301604422937e-175	393.414155280661
AABR07007032.1	0.327396473826848	9.32694884208681	28.4767716317676	4.20792577090368e-177	4.94926328171877e-175	393.098695961487
Vstm2a	0.199076276474473	8.06024944117538	28.4700776721197	5.0788116207722e-177	5.93864551797311e-175	392.910828219264
Cdh11	-0.442704173229266	9.07438363505912	-28.4476452893163	9.5366185078444e-177	1.10863190153691e-174	392.281570290563
Atp2b2	0.317239360629886	9.83018924673742	28.4336691339685	1.41179353015692e-176	1.63172321592414e-174	391.889764324698
Pou3f4	0.027540753683299	7.80172092130481	28.396125384762	4.04626811410386e-176	4.64972016905211e-174	390.838177452839
Mlxip	0.225809597778078	8.24915510083458	28.301258538867	5.75308602612098e-175	6.57331171955937e-173	388.18706246019
Rasd2	0.0989005717569036	7.87497259817879	28.265810686514	1.54780108176518e-174	1.75842514942583e-172	387.198656074719
Syt2	0.048347532553298	7.81472261609819	28.2631349370508	1.66780341602684e-174	1.88405250302015e-172	387.12408047629
Pde9a	-0.232943806820855	8.08946683979967	-28.0899159484557	2.06423244812595e-172	2.3187824606898e-170	382.311924694462
Pld5	0.424972664878061	8.27989696514096	28.0886058881164	2.14064289770932e-172	2.3911818290334e-170	382.275624555879
Pkig	0.227816487866061	8.29123656446958	28.0566401113848	5.19192469221506e-172	5.76736301226889e-170	381.3907865114
Il6r	0.176978811894212	8.00044860419961	27.7721305178303	1.32254933969085e-168	1.46101514072478e-166	373.558372471288
Camk2d	-0.274519470616572	8.1298238880614	-27.6709525760055	2.11141695819522e-167	2.31965835599524e-165	370.791706209499
Grm3	-0.467968107400246	9.6335294929662	-27.660550679405	2.80559699248177e-167	3.06545966473623e-165	370.5078319678
Syndig1	0.346906032987803	8.94828460598988	27.6202307140407	8.43585922939543e-167	9.16711985281314e-165	369.408442082989
Ttn	0.12780371146754	7.83624553909292	27.5992768428776	1.49394274698962e-166	1.61466947167879e-164	368.837702609968
Camk2n1	0.226624243025269	8.20984989509344	27.532904983225	9.10532354875983e-166	9.78822281491682e-164	367.032713400792
Cemip	-0.233906554038414	8.12966441755617	-27.5027928168358	2.06453098347119e-165	2.20750251414473e-163	366.215198489868
Erbin	0.135359575672412	7.92915879486242	27.4970231762951	2.41489829571342e-165	2.56839847993563e-163	366.058657973467
Flt3	0.239567888206334	8.22624250832523	27.4909960078534	2.84446186058228e-165	3.009260047743e-163	365.895164410286
Tbc1d30	0.206978825232731	8.18311285977775	27.4720503698971	4.75772560306962e-165	5.00688018070405e-163	365.38147035045
Zbtb16	-0.390633396611447	8.8465447924334	-27.3372770823314	1.82926347774106e-163	1.91498027421113e-161	361.737162113471
Dcun1d4	0.233781078224279	8.39200414597741	27.249911951365	1.93023484612024e-162	2.0101586327174e-160	359.384106185104
Sh3rf3	-0.327882782230221	8.85030531125387	-27.2204258995026	4.26845904731009e-162	4.4221678057495e-160	358.591596622642
Fbxo34	0.261260946649474	8.5316132990582	27.181029340764	1.23086359686639e-161	1.26861431027544e-159	357.534022072233
Ablim2	0.283665296100381	8.84723225014515	27.1184957812408	6.59075594757154e-161	6.75805975239451e-159	355.858413416481
Gtf2ird1	-0.226870012513269	8.19178554580076	-27.1153944228302	7.16199485570415e-161	7.30633097652064e-159	355.775409269992
Slc41a2	0.245082505136613	8.45252569115302	27.1137784639916	7.47896732648057e-161	7.59096201487203e-159	355.732163729697
AABR07034767.1	0.0952457084516896	7.85461216410675	27.0910852996631	1.373552157634e-160	1.38707956524706e-158	355.125124975062
Lrrn1	0.148392513404545	7.98327419786878	27.0479403416392	4.35697155608727e-160	4.37777116904347e-158	353.972369332318
Mctp1	-0.443619039784471	8.78256696215145	-27.0316393004681	6.73599438930887e-160	6.73431039071155e-158	353.537294373668
Unc5d	0.676378282928511	9.48213591628798	27.017290525164	9.88248599746914e-160	9.83086107061669e-158	353.15453583612
Nrg2	0.285368810068437	8.83241891042015	26.9258048570362	1.13285920473167e-158	1.12136236626781e-156	350.718834903979
Grin1	0.26703015251818	9.94924337283559	26.8878220645076	3.11138827604898e-158	3.06464081672903e-156	349.709946217551
Eml6	0.255405987867002	8.49808671968388	26.8735628386191	4.54487343034763e-158	4.45464432548044e-156	349.331554808003
Bach2	-0.301432231367546	8.46478153633092	-26.8545577264104	7.52888016181738e-158	7.34341262612383e-156	348.827527795861
Chn1	0.305911751308154	9.49235563468859	26.8383856672945	1.15649382678462e-157	1.12252883818245e-155	348.398908714779
Lrrtm4	0.813855598652921	10.7781952908789	26.7847486527537	4.79328781600229e-157	4.63003815850076e-155	346.979119264656
Khdrbs3	-0.393803754912824	9.65507961787637	-26.7658742314027	7.90005718274066e-157	7.59430977735094e-155	346.480182502082
Tgfbr3	0.198284866456714	8.13122983202501	26.743229609993	1.43807925341201e-156	1.37580835751068e-154	345.882019580527
Pcdh15	-0.503680239062133	8.88447020656813	-26.7126945069382	3.22293478901499e-156	3.06869433839785e-154	345.076197153864
Sntg1	0.439630617029714	9.67321354764736	26.6591743024867	1.32306119356453e-155	1.25377291778781e-153	343.665995107927
Kcnh7	0.404089388186238	10.9496623066184	26.6441580136891	1.96539376352157e-155	1.85368152366102e-153	343.270823388778
Myo1b	0.205892313999014	8.0995747289293	26.6408927001343	2.14195534870088e-155	2.01072287311146e-153	343.184921464051
Bnc2	0.0334637496191927	7.80164065694491	26.5965865514464	6.87566611504371e-155	6.42424971823827e-153	342.020344071522
Plcb4	0.359978664082192	8.91702541007513	26.5822902227578	1.00130719640847e-154	9.31215692659874e-153	341.644987610616
Map2k6	0.21798203874939	8.2085790909898	26.4816068150409	1.40575964944878e-153	1.30130389771891e-151	339.006987900911
Crim1	0.297732523055231	8.40405707311858	26.4294397821352	5.50450737944881e-153	5.07201037106355e-151	337.644002330663
Ppme1	0.237073008624483	8.33965277032297	26.4096744725339	9.2262957972524e-153	8.46237543422301e-151	337.128272192421
Robo1	-0.519179301044632	9.50460417653726	-26.3843498000218	1.78727106736289e-152	1.63180296766763e-150	336.468029704364
Uvrag	0.241566175636313	8.59730709467109	26.3291167152305	7.54324593435643e-152	6.8557819298844e-150	335.030196270439
Kcnc1	0.206096479799903	8.25229392699999	26.3159378845564	1.06312788202423e-151	9.61866153894777e-150	334.687557047815
Tpd52l1	-0.205840103321022	8.06730870096792	-26.3031517894939	1.48286734685134e-151	1.33558254956273e-149	334.355288587734
Cadps2	0.506837780559994	9.49945045126825	26.2380113240085	8.05940127392417e-151	7.22635553686609e-149	332.664946012028
Cep126	0.195159545299223	8.21274518839677	26.2242596627331	1.1515461830884e-150	1.02790919334163e-148	332.308627188967
Hspa12a	0.260504623616962	8.60653590585059	26.2088479970622	1.71741451459429e-150	1.52620903196946e-148	331.909509929574
Tspoap1	0.236631812884429	8.48013689461663	26.1887205948418	2.89358651724159e-150	2.56005585894892e-148	331.38861355275
Ubash3b	0.125559401474125	7.89602733089387	26.1813780669232	3.4998100674347e-150	3.08276221578664e-148	331.198686427153
Scn9a	0.130451985846397	7.92386274664071	26.1040480010704	2.58634941193143e-149	2.26816037243723e-147	329.201567101715
Nedd9	0.223039057024266	8.15180149219457	26.1035491350678	2.61988847697207e-149	2.28754017891077e-147	329.188702148626
Slc9a9	0.315163142181506	8.85961844852045	26.0712715288898	6.02710002272559e-149	5.23964630236514e-147	328.356824534014
Naaladl2	0.353124215282076	8.92294097528623	26.0431063621904	1.2458864087366e-148	1.07841985899084e-146	327.631755879676
Slc12a5	0.239957293162661	8.55839414264856	26.0045803510253	3.35987703685789e-148	2.89572160999886e-146	326.641202123513
Cdh7	0.20499058830145	8.03270121710677	25.9938660519258	4.42622466046974e-148	3.79838463888809e-146	326.365977975498
Adra1d	0.107420189635169	7.89856913041805	25.9636190713698	9.63211465541346e-148	8.23051848440137e-146	325.589604448297
Sestd1	0.207808171967136	8.28117083985239	25.8722398747182	1.00366213254946e-146	8.53966993205383e-145	323.249461382372
Kcnab1	-0.462182314417745	8.57890366956583	-25.8629632229405	1.2727083911836e-146	1.07829679159814e-144	323.012333758687
Nos1ap	0.389888992305497	9.77254382957939	25.8443276473045	2.05023315128084e-146	1.72972201940339e-144	322.536259179903
Nsf	0.287805047438203	9.06959629656213	25.8205312212053	3.7671998196518e-146	3.16492270562763e-144	321.92881590356
Kcnt1	0.231566058081388	8.40284794134583	25.8086798703466	5.09938330356518e-146	4.26619954622534e-144	321.626494318816
Evc2	0.0341210664159188	7.80545121343632	25.8036840576181	5.79344368472063e-146	4.82666276983287e-144	321.499083638541
Lrch1	-0.178918933556997	8.07774416025077	-25.7581669415049	1.85069451347527e-145	1.53546210775677e-143	320.339456580273
Plec	0.228376695113246	8.52783452655603	25.7507655261185	2.23497331373829e-145	1.84662361190897e-143	320.151079985697
Wwox	0.365148252844248	9.23997320572049	25.7334635559086	3.47316101612462e-145	2.85785409536674e-143	319.710926374502
Kcnk2	-0.293793845192987	8.41726374866612	-25.7103360100702	6.25812076371648e-145	5.12832478157832e-143	319.123024198415
Gucy1b1	0.170410164905849	8.08411529529096	25.7061133746708	6.96801440852046e-145	5.6867529836068e-143	319.015740547097
Susd4	0.236742290515144	8.54438466039464	25.6442467786114	3.35700658551042e-144	2.72859132834475e-142	317.445881644563
Chd9	0.266092203688407	9.24429442836035	25.6252194990688	5.44052429546155e-144	4.40418150962565e-142	316.963809168145
Chsy3	-0.416769989741237	9.85838234504707	-25.5956430993448	1.15155351520502e-143	9.28440021634047e-142	316.215159571435
