gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Lrrtm4	1.60396536250131	10.7781952908789	93.6679703314463	0.0	0.0	4064.98533849577	3.039776730278319
Schip1	1.40646482433695	10.7183192760518	83.8334722373732	0.0	0.0	3300.17115163571	2.650867984120815
LOC108353456	1.17320700302746	9.05772896891488	79.4672737039289	0.0	0.0	2981.6650028513	2.2551243743626457
Slit3	0.881024488210638	10.0986632228361	76.6691177493269	0.0	0.0	2784.69265246444	1.8416826547449001
AC125757.1	0.880562803928834	9.73587236947507	67.2591216536712	0.0	0.0	2165.10872595321	1.8410933826717386
Ntng1	0.526986684745411	8.40245615301666	67.2178694932923	0.0	0.0	2162.54257714618	1.4409164499373444
Ppargc1a	0.745125804807856	10.1766263790856	66.2425523364278	0.0	0.0	2102.26021989837	1.6761204227558626
Rapgef5	0.684025426112948	9.4970541607	64.3376931553706	0.0	0.0	1986.70256701161	1.606616308332233
Hs6st3	1.11799011227495	10.1384173466735	63.5713351845989	0.0	0.0	1941.03087468562	2.1704438682527543
Pdzd2	0.490877260496651	8.50087868790526	61.5393238821181	0.0	0.0	1822.23347786945	1.405299137131564
Kirrel3	0.842463106452159	9.18489379955132	58.2768453286534	0.0	0.0	1638.57975948112	1.7931088963925166
Gpc5	0.644663380472311	8.49989155764597	58.2256686445765	0.0	0.0	1635.76920342025	1.5633744664165954
Ntm	0.728499034316345	11.2228393056144	57.4359196511983	0.0	0.0	1592.67518580297	1.656914357239722
Hdac9	0.511196804002694	8.96468288685701	54.8491862731355	0.0	0.0	1455.2022797031	1.4252320226885373
Gpc6	0.743166855703098	8.9812790283405	53.1545254971988	0.0	0.0	1368.22435906005	1.6738460637764896
Dgkb	0.614029403098224	9.40173566104257	51.7987151289571	0.0	0.0	1300.41605908818	1.5305279626972261
Cacna2d3	0.753935910001918	10.2604805241896	51.4543827924654	0.0	0.0	1283.44810870051	1.6863873031014205
Zfp804b	0.686958962179641	9.09996723118748	48.6266068939869	0.0	0.0	1148.01433150034	1.6098864809683493
Ntrk3	0.490337936094699	9.39579811329191	46.6054704319566	0.0	0.0	1055.52771050396	1.4047738906676348
Pdzrn3	0.515639481401932	9.74245010002301	35.4422528349428	4.0273238891123196e-272	4.7368435978118096e-270	611.181727704736	1.4296276885551569
