logFC	AveExpr	t	P.Value	adj.P.Val	B
Crtc1	-0.178833711346572	8.4241398069729	-6.14073433165626	8.26919817076577e-10	9.19080697189892e-09	9.92628381249218
Ncor1	-0.20119815704027	8.88781927332448	-6.13866737517054	8.37742053862205e-10	9.30591798165266e-09	9.91360386834627
Hspb2	0.0175299420569672	7.80010820067346	6.13636597465863	8.49954391963975e-10	9.43633429612419e-09	9.89949068721312
Cybrd1	0.00339679714287833	7.79566169939816	6.13377840290385	8.63892635074066e-10	9.58575651404326e-09	9.88362896256252
Drp2	-0.144601428994275	8.14091239140153	-6.13303862520665	8.67918349952579e-10	9.62508452984017e-09	9.87909536965299
Als2	0.101648673145653	7.95416587626899	6.12853669585029	8.92814295086265e-10	9.89568837596999e-09	9.8515178886097
Lpl	0.0147561783097983	7.79832207750426	6.12622613635381	9.05860951940968e-10	1.00347311546037e-08	9.83737190822369
Acap2	-0.237469283151894	9.2113479443611	-6.12364674002745	9.20645215691446e-10	1.01928577451553e-08	9.82158638589158
Gigyf2	-0.19232291976952	8.61184444759289	-6.1222755785117	9.28599810903367e-10	1.0275236977871e-08	9.81319776614144
Pcdh11x	-0.333922284006501	8.70358741953696	-6.12106560068638	9.35674979003247e-10	1.03477993391427e-08	9.80579679486403
Rlbp1	0.00779704914621782	7.79642448628657	6.11962347063479	9.44176277926873e-10	1.04360445976494e-08	9.79697777683815
Agmo	0.0169511894558552	7.79929332012509	6.11279091880243	9.85488693420474e-10	1.08866554833936e-08	9.75522296852967
Ahcyl2	-0.223325760412575	8.7944839191796	-6.10934631564742	1.00697924154628e-09	1.11179182411474e-08	9.73419016337394
Hlf	-0.227779330329854	8.62620474030186	-6.10091611085348	1.06152060061318e-09	1.17136337799451e-08	9.6827650558741
Klhl32	-0.242103230812662	8.4039127115274	-6.09876322630297	1.07590461101838e-09	1.18658095407129e-08	9.66964360848403
Cdh19	0.0110815688471693	7.79718161743299	6.09836561106818	1.07858193787648e-09	1.18887794089527e-08	9.66722068815485
Sel1l3	-0.219667129770054	8.47355350677901	-6.09699322423777	1.08787267637942e-09	1.19845808067254e-08	9.65885922585727
Tfeb	0.0577237353912468	7.84171900599631	6.09660544802587	1.09051196136693e-09	1.20070411164822e-08	9.6564969664268
Vps9d1	-0.187578518945095	8.57815105992803	-6.09426119662834	1.10660080766359e-09	1.21773125486889e-08	9.642219488618
Il17rc	0.0110923146361426	7.79725864173933	6.09417533332081	1.10719450930314e-09	1.21773125486889e-08	9.64169661644487
Enpp3	0.0103363235760909	7.79693432433285	6.08688757428148	1.15873027382972e-09	1.27371148022129e-08	9.59734672112688
Eogt	0.0894273930124418	7.92108118228884	6.08671990138575	1.15994305275092e-09	1.27434402965685e-08	9.59632699203853
Tnr	-0.206146643710916	8.45434657213252	-6.07756242153231	1.22809434596085e-09	1.34847591694054e-08	9.54067551145818
Plec	-0.188139659053146	8.52783452655603	-6.07440081036841	1.25251795910067e-09	1.37453878113161e-08	9.52148132343684
Cyrib	-0.188959967169849	8.48693092612846	-6.06092988269913	1.36199562706118e-09	1.49386190691653e-08	9.43981091177343
Fbxo41	-0.1524500570311	8.21411106112571	-6.05902788958712	1.37818578509631e-09	1.51079083185311e-08	9.42829425575714
Cacng3	-0.260260929697683	8.82125569870719	-6.05498350220133	1.41323845366487e-09	1.54836728115228e-08	9.40381730278853
Dock10	0.0661106451795437	7.8455738987059	6.05479048075149	1.41493292659815e-09	1.5493748010586e-08	9.40264952364497
Arhgef9	-0.208234197886727	8.71685244230542	-6.05449622465543	1.41751989260944e-09	1.55135797770804e-08	9.40086936220537
Tmem108	-0.311675609644299	9.14907574867375	-6.05267444536503	1.43363913986864e-09	1.56814084254232e-08	9.38985002748718
Rbms1	0.266374718802799	8.65972576999357	6.05235971320645	1.43644195524744e-09	1.57034756124508e-08	9.38794665323195
AABR07007032.1	0.243128546573105	9.32694884208681	6.04741311982553	1.48120135502986e-09	1.61839459529083e-08	9.35804461956432
Dock7	-0.188783248167768	8.50538095129472	-6.04261840028592	1.5258825018714e-09	1.66630369333253e-08	9.3290839634569
Shisa7	-0.147828138147077	8.18845327999209	-6.03498028122746	1.59978710441206e-09	1.74605584894755e-08	9.28299622942152
Fry	-0.231127656455072	9.48998518488602	-6.03443398780852	1.60520456406471e-09	1.75101283461396e-08	9.27970217413277
Smc5	-0.177990387329446	8.47504603708271	-6.03395589645922	1.60996034701344e-09	1.75524302827338e-08	9.27681960994481
Prrt2	-0.161449369956674	8.31651683865696	-6.03355780150866	1.613930845827e-09	1.7586129298262e-08	9.27441954341965
Clec4a1	0.00229437415123179	7.79559590193803	6.03049983220928	1.64475009625585e-09	1.79121885482765e-08	9.25598868782395
Cpe	-0.245563362870941	9.23231329832954	-6.02989770563359	1.65088575751706e-09	1.79692219496753e-08	9.25236067709187
Tecr	-0.170924311576359	8.40641028586329	-6.02783600513201	1.67206386632093e-09	1.81898351507547e-08	9.239940993456
Elapor1	-0.185191426940559	8.42079160611604	-6.02495532743734	1.70209859842989e-09	1.85065043369253e-08	9.22259489500446
Sorbs1	0.246343404505875	9.00263458002386	6.02398575477846	1.71232538680232e-09	1.86075794071263e-08	9.21675844297323
Mfsd4a	-0.179837493523221	8.41797223187017	-6.02385751998314	1.71368244783469e-09	1.8612211050763e-08	9.21598658939241
Cnnm1	-0.176080993273128	8.37975866420767	-6.0217012423081	1.7366591286095e-09	1.8851519694108e-08	9.20301027154594
Frrs1l	-0.194055442519462	8.51156749705829	-6.02077481609006	1.7466228051476e-09	1.89493884910072e-08	9.1974365327744
Asap2	-0.239134957017686	8.67844217293664	-6.01087800948119	1.85659975604153e-09	2.01316226258407e-08	9.13794695823342
Osbpl8	-0.215988366293374	8.761424667759	-6.00989667286187	1.8678654488551e-09	2.02428019782427e-08	9.13205348307466
Rps4y2	0.00491577459707671	7.79589913518696	6.00937908461395	1.87383413607698e-09	2.02964862138999e-08	9.12894546331558
Zfp503	0.0149299945602293	7.79889487349732	6.00891593754063	1.87919083780716e-09	2.03434871694392e-08	9.1261645487318
Ccdc92b	-0.148595920247209	8.15405748651583	-6.00784361066295	1.89165035255181e-09	2.04672883112951e-08	9.11972680490294
Bik	0.00450064229924507	7.79579302388571	6.00732728190109	1.89767835205828e-09	2.05214054350488e-08	9.11662740563168
Shroom4	0.114879922771595	7.95966902589475	6.00602527757101	1.9129621268271e-09	2.06755014734637e-08	9.10881296326325
Wasf3	-0.161330092146065	8.22116369922453	-6.00511290296144	1.92374357391123e-09	2.07807956565937e-08	9.10333803039155
Chrna7	-0.174064695988232	8.21028631219878	-6.00206053316515	1.96024524004123e-09	2.11636628372702e-08	9.08502755750828
Rps23	0.0733478804963736	7.87454770768231	5.99939909881155	1.99262192040532e-09	2.15016056656797e-08	9.06906980509495
Hivep3	-0.182963302168289	8.32159417712676	-5.99124183825358	2.09513528492703e-09	2.25934329578073e-08	9.02020354166251
Sardh	0.0181888016693428	7.80053598241606	5.991169663781	2.0960649230674e-09	2.25934329578073e-08	9.01977144504717
Sidt1	-0.215945555162095	8.63408106273065	-5.99021886932805	2.10834813910921e-09	2.27135889232159e-08	9.01408010774456
Lzts3	-0.219297751675169	8.68013962690453	-5.99012028488648	2.10962575394326e-09	2.27151141357542e-08	9.01349004204144
Plin4	0.0029741021857399	7.79566787953218	5.9862111526211	2.16089895878876e-09	2.32546688272235e-08	8.9901002028464
Srrm2	-0.203684321672055	9.11162869930668	-5.98573415004831	2.16723794916482e-09	2.33103403945942e-08	8.98724715723914
Pkd1	-0.18797399164564	8.61195335835863	-5.98332344842691	2.19955242399484e-09	2.36451885579445e-08	8.97283175319355
Dennd5b	0.211584581290719	8.90777222545936	5.98160268460756	2.222905160898e-09	2.38833899474237e-08	8.96254555513112
Pcare	0.00197239711876129	7.7955921641483	5.97869356469766	2.26293568401524e-09	2.43004291094977e-08	8.94516244950623
Tmem63c	-0.156528787381621	8.25721046771816	-5.97388773298607	2.33060882786664e-09	2.50137002217893e-08	8.91646426438747
Socs3	0.00624014158052244	7.79611693126066	5.97254299857612	2.34989498752603e-09	2.52071621650123e-08	8.90843826467308
Hpgds	0.00524113352296052	7.79597806219661	5.96809625570678	2.41478352228684e-09	2.58893278971181e-08	8.88191088725375
Slc44a1	-0.214886467812949	8.8442972154951	-5.96754216340693	2.42299032100716e-09	2.59633930699561e-08	8.87860679076561
Jun	0.0632396838942748	7.84690176929281	5.96729743466335	2.42662370255936e-09	2.59883989998256e-08	8.87714755133013
Matk	-0.163220201570262	8.33072366998445	-5.96360258864226	2.48212866384882e-09	2.65686095469257e-08	8.85512362614232
Ssh2	-0.218399356973155	9.38558876673767	-5.95587312025228	2.60227110314137e-09	2.78397061034305e-08	8.80909452655498
Slc16a5	0.00606965220287847	7.79608669397455	5.95283395196116	2.65104543164835e-09	2.83463387196838e-08	8.79101256417717
Prp2l1	-0.144037483426443	8.15451787312699	-5.94516750434203	2.77807032093322e-09	2.96886777482949e-08	8.74544090045297
Arhgap35	-0.19679111170954	8.75729684023147	-5.93864146298824	2.89085397309356e-09	3.08774707222253e-08	8.70669436892101
Bola2-ps1	0.00333527641833697	7.79568542709921	5.937217849943	2.9160429549114e-09	3.11298872842784e-08	8.69824771465438
Ptpn3	-0.191586649321243	8.48997837076742	-5.93523030815819	2.95156771456552e-09	3.14923140089315e-08	8.68645851230052
Enpep	0.0109370534553399	7.79664499528444	5.93423351922224	2.96954245601052e-09	3.16672007508961e-08	8.68054746486969
Shc3	-0.176758420405926	8.22938403181264	-5.93338778158678	2.9848767127172e-09	3.18137579268552e-08	8.67553299614335
Pf4	0.00201647955715689	7.79558981647925	5.93081354833076	3.03202703718006e-09	3.22990839682554e-08	8.66027439725233
Dpp6	-0.29243168098647	9.24989177237299	-5.92967953685531	3.05302726517863e-09	3.25054739974689e-08	8.65355471686188
Nr1h3	0.011335359706357	7.79736465309005	5.92904565332376	3.06482759502503e-09	3.26137454829833e-08	8.6497991170391
Nova1	-0.196864828073856	8.53594772421161	-5.92711018572289	3.10113319365085e-09	3.29825309611962e-08	8.63833455850246
Tcf25	-0.197070452212825	9.03113238500573	-5.92468980597052	3.14712456668176e-09	3.34538839504528e-08	8.62400289350413
Myo18a	-0.191773653552858	8.62101401703026	-5.92215646702987	3.19597356901264e-09	3.39550964465504e-08	8.60900863124205
Sergef	-0.207332165827996	8.59461466521345	-5.91896860103734	3.25849334730659e-09	3.46009423682396e-08	8.59014947151378
Tusc3	-0.175582602075242	8.42511047159068	-5.91617468864011	3.31426486458529e-09	3.51744829975493e-08	8.57362924896042
Ylpm1	-0.196705873275379	8.88260725136492	-5.90740817060518	3.49536044915523e-09	3.7076780997803e-08	8.52184396653691
Usp46	-0.189080148353282	8.53696736231905	-5.90605747394045	3.5241057500492e-09	3.7361874057388e-08	8.51387199510922
Ppp2r2c	-0.174726261875001	8.455969107292	-5.90416924052523	3.56467687430855e-09	3.77719735568624e-08	8.50273046994689
Adgra3	0.0309209974553699	7.81002793834749	5.9012802068548	3.62763307740679e-09	3.84187094188288e-08	8.48569057941384
Ppfia3	-0.120769045634842	8.06429863297817	-5.89883169995075	3.68183564611812e-09	3.89721036231508e-08	8.4712555456503
Ccn2	0.110575304460687	7.85222136933477	5.89633420595205	3.73793482908567e-09	3.95449771997714e-08	8.45653781807394
Sgce	-0.14873394717371	8.20366010481086	-5.89134562439307	3.85249069625166e-09	4.07353524439725e-08	8.42715883518164
Cfap144	0.00300649364761085	7.79566222866532	5.88544751656134	3.99234560507178e-09	4.21918342354177e-08	8.39245543588317
Pnisr	-0.197292806142833	9.04840477704259	-5.88358272496827	4.03758252591506e-09	4.26473653490078e-08	8.38149056306955
Actr2	-0.176430347148381	8.53186817519837	-5.88285559692824	4.05535637344405e-09	4.28124871631541e-08	8.37721603030807
Med13l	-0.199003650706702	8.85047311645448	-5.88013815401497	4.12245789809679e-09	4.34979132836123e-08	8.36124579965947
Slc2a3	-0.190770055266915	8.44678673581378	-5.87846673961941	4.16426539175675e-09	4.39158684114853e-08	8.35142666923043
Pxn	0.132174275153902	8.03237785781316	5.87820957227878	4.17073450339141e-09	4.39609047945763e-08	8.34991612462125
Zcchc7	-0.208855352391309	9.2750758131889	-5.87637528521279	4.21716100566394e-09	4.44268357788464e-08	8.33914383860757
Kifap3	-0.193061478096293	8.73071685395766	-5.8691644470045	4.40459407807982e-09	4.63769660827836e-08	8.29682902634183
Pitpnm3	-0.15540784068471	8.20934976142884	-5.86740529277134	4.45153618919044e-09	4.68465611067699e-08	8.28651378961571
Dapk2	0.00887033568197548	7.79677085670544	5.86508245808174	4.51426632980292e-09	4.74817229165752e-08	8.27289799637371
Slc7a8	-0.19925500521502	8.56777986256901	-5.86328193686949	4.56348192040507e-09	4.79741435323341e-08	8.26234757416418
Shtn1	-0.153170313538968	8.23841308994473	-5.85904154528042	4.68146114454293e-09	4.91885525933452e-08	8.23751313182751
Slc6a15	-0.138751290690453	8.10197484902644	-5.85793574638056	4.71271217209566e-09	4.94909032988722e-08	8.23103981696936
Mapk8ip3	-0.170474183563611	8.53643998061097	-5.85438176622089	4.81453221242966e-09	5.05336333792813e-08	8.21024318350631
Exoc4	-0.221446742169491	9.43094159593269	-5.84603643512046	5.06210968610682e-09	5.31043458413986e-08	8.16145881377306
St8sia5	-0.172835885236239	8.35648384382054	-5.84591504526947	5.06580076735985e-09	5.3115199970299e-08	8.16074971700289
Tcf12	0.225494361679447	8.72701883976495	5.8417807981836	5.19308539882914e-09	5.44212487157173e-08	8.13660836161567
Rora	-0.444742554141841	10.5733285461889	-5.8410144488935	5.21701912268418e-09	5.46434244934888e-08	8.13213524551535
Sqor	0.0237582490199095	7.80362553353054	5.83930357466184	5.27083917990175e-09	5.51782352890762e-08	8.12215110839415
Pcsk5	-0.280371448351032	8.38236001901893	-5.83542059238774	5.39500024581113e-09	5.64484719597035e-08	8.09950212104549
Cstpp1	-0.194939454154447	8.75618819970119	-5.83130067734767	5.52984806695911e-09	5.78291381270123e-08	8.07548759560236
Cpeb1	-0.171685165989217	8.24557691611031	-5.83029024117655	5.56341786661708e-09	5.81497858039773e-08	8.06960045796504
Spats2	-0.154605678155002	8.26837969294235	-5.82624558539783	5.69979007455958e-09	5.95440452146389e-08	8.04604514924449
Arhgef7	-0.182632298602138	8.5600286390918	-5.82323737767511	5.80331999010004e-09	6.05939337869715e-08	8.02853650484345
Ica1l	-0.158262407735814	8.27733103080379	-5.82007596667092	5.91409362265511e-09	6.17183204514556e-08	8.01014590584482
Rapgef1	0.152567053622596	8.25982378144532	5.81977730763232	5.92466413558502e-09	6.17963794423696e-08	8.00840905848097
Disp2	-0.139197060768376	8.1456724614092	-5.81766003171509	6.00013017688516e-09	6.25508878450567e-08	7.99609862325896
Psip1	-0.176517411063912	8.5088469159302	-5.81711466968808	6.01971945598257e-09	6.27224025650711e-08	7.9929284602961
Clasp1	-0.1743927247458	8.51297206496214	-5.81695085808827	6.0256156714524e-09	6.27511382034847e-08	7.99197628939622
Mbnl2	-0.220037864386702	9.36303331288309	-5.81451267771181	6.11404217518118e-09	6.36388720940904e-08	7.97780729399821
Slc41a2	-0.183613904957474	8.45252569115302	-5.81272316575199	6.17974507312404e-09	6.42831135342429e-08	7.967411680082
Lrrfip1	-0.180950507037995	8.58772531969147	-5.81265213958086	6.18236695805696e-09	6.42831135342429e-08	7.96699914154954
Rtn4r	-0.171595669223183	8.34875680187297	-5.80940065947582	6.30355875535260e-09	6.55091773977522e-08	7.94811908747764
Slc9a2	0.0232610409043916	7.80360939865272	5.80403745981624	6.50852732978827e-09	6.76041579008397e-08	7.91700014565441
Cxcr5	0.00650803908538133	7.79618776503215	5.80378153970751	6.51846812823426e-09	6.76722586833043e-08	7.91551596335767
Gabrg3	-0.414835211933854	9.27459567617066	-5.80278364726552	6.55737179062296e-09	6.80408141948656e-08	7.90972928946913
LOC108348215	0.00940333130456672	7.79705688355206	5.80139890336363	6.61173125344007e-09	6.85692771849244e-08	7.90170098574857
Mt-nd5	0.0331850964132778	7.81091964019977	5.7992937913061	6.69521017809942e-09	6.93990292955406e-08	7.88949986321375
Plxnb1	0.0153514912511623	7.79902571864123	5.79904698031566	6.70506442407265e-09	6.94651622587216e-08	7.8880696502249
Etv5	-0.20177924942605	8.39193796587837	-5.79714215386811	6.78159288009586e-09	7.01887681635583e-08	7.87703369012608
Atp6v1h	-0.173066446288896	8.47327634303983	-5.79713379710857	6.78193048722154e-09	7.01887681635583e-08	7.87698528158104
Calhm1	0.0014338842395798	7.795560997064	5.79696295651954	6.7888359091907e-09	7.02238872241428e-08	7.87599566142851
Ankrd28	-0.207493043346089	8.80436461240263	-5.79539555048942	6.85251088582725e-09	7.08458920176401e-08	7.86691758272934
Ddx39b	-0.173157280595962	8.63579759384006	-5.78892711421954	7.1214874665979e-09	7.35887038215117e-08	7.82947972952731
Dab1	-0.254882072407629	9.03583390457906	-5.78834922832048	7.14601125284905e-09	7.38039746904529e-08	7.82613708801969
St6galnac3	0.224556396146344	8.38718477987224	5.78744251748623	7.18465501777289e-09	7.41647790812436e-08	7.82089310977291
Ly6c	0.00225805499855358	7.79559976473011	5.78186153872277	7.42702881502603e-09	7.66271626194249e-08	7.78863348827126
Clip2	-0.176793967563814	8.47228396916189	-5.77987175568321	7.5153502746836e-09	7.74984160610102e-08	7.77713950199877
Syt14	-0.21343329366811	8.63739271484887	-5.77783078989009	7.60700446864304e-09	7.84031207992359e-08	7.76535396372526
Sema5a	-0.323040778957537	8.43949417076511	-5.7771878627816	7.63610125705939e-09	7.86624650360137e-08	7.76164222223382
Cdc27	-0.167232264932533	8.34400301610164	-5.77181631758834	7.88346424274816e-09	8.11688298320028e-08	7.73064762600256
Eef1a2	-0.162769250615449	8.38263986059436	-5.76980660143205	7.97800155979708e-09	8.20999182646127e-08	7.71905866479416
Cyp2t1	0.0298833692558587	7.81005225880179	5.76880702395274	8.02543162198888e-09	8.25455274082653e-08	7.71329610994043
Kcnk2	-0.230179511381367	8.41726374866612	-5.76780234675689	8.07337943286205e-09	8.29796052724054e-08	7.7075052117338
Prickle4	0.0825229130229177	7.90516561103826	5.76774897062204	8.0759345766492e-09	8.29796052724054e-08	7.70719758175379
Hmgcr	-0.168181570812104	8.26499966594021	-5.76732112754737	8.09644408172902e-09	8.31476114094359e-08	7.70473183799786
Atp1a1	-0.1957932661809	8.48109253896108	-5.76501530482331	8.20785323074363e-09	8.42484729716216e-08	7.69144607384796
Gabra5	-0.131791083254117	8.00251564047599	-5.7639563009471	8.25951867035077e-09	8.47352877443117e-08	7.68534604920389
Trmt10b	-0.135091775694009	8.14719012911576	-5.76176376794862	8.36749238229596e-09	8.57989795815425e-08	7.67272028070769
Micu3	-0.163820304636463	8.41961099000783	-5.7559020091155	8.66294425926716e-09	8.8782967946718e-08	7.63898872319713
Celsr3	-0.114454171117819	8.05113087772305	-5.75477505731548	8.72089736632612e-09	8.93311182580383e-08	7.6325075966734
Cspp1	-0.189891068050802	8.79630693393456	-5.75372200488465	8.77539077013975e-09	8.98432864561927e-08	7.62645261278206
Sptan1	-0.216160103297142	9.2681635491829	-5.75071756702625	8.93269046098626e-09	9.14069323272366e-08	7.60918337138738
AABR07033979.1	0.00115895877258687	7.79554357565994	5.74965374466788	8.98904215077466e-09	9.19365206162349e-08	7.60307077493468
Tmc6	0.0539698198584304	7.84404576841481	5.74560355687	9.20676414281082e-09	9.41151579936106e-08	7.57980921505331
Plxnd1	0.0878140097153617	7.90527713369758	5.74444641643275	9.26990325426053e-09	9.47121694271534e-08	7.57316638414795
Mmp17	-0.20177884218678	8.41285536746668	-5.74138632830953	9.43891156289e-09	9.6389702093966e-08	7.55560568435682
Pof1b	0.00500649887123306	7.79594506651924	5.74017714641555	9.50651693193752e-09	9.70305288688569e-08	7.54866921847918
Sez6l2	-0.182205315521994	8.50742033748164	-5.73968960889766	9.53390810581907e-09	9.7260455395843e-08	7.5458728747608
Pcnx2	-0.166994208726905	8.38855166125183	-5.7323789875058	9.9539556411254e-09	1.01493800634524e-07	7.5039701717832
Rps6ka2	0.146697598987435	8.07331022470145	5.72809429364842	1.02084457327669e-08	1.04035612857632e-07	7.47943614265883
Ergic1	-0.164083662994427	8.39365938225397	-5.72630194917327	1.03167683716104e-08	1.05085982470886e-07	7.46917866733146
Dock4	0.2764483398481	9.14486542816088	5.72617894243566	1.03242432697194e-08	1.05108576465397e-07	7.46847482504772
RT1-T24-3	0.118222982119045	8.03501564315411	5.72342430673137	1.04930231151565e-08	1.06772517652699e-07	7.45271680603852
Ecscr	0.00563009730218411	7.79603362868054	5.72240644678555	1.05560646710089e-08	1.07359365766441e-07	7.44689600812567
Rab3gap2	-0.174018285718335	8.48028320647303	-5.72109864516695	1.06376044176189e-08	1.08133655480575e-07	7.43941864935723
Tead1	0.122380133001338	8.01557775873736	5.71819988729147	1.08205263726879e-08	1.09937207734703e-07	7.42285107978705
Nptx1	-0.159944567970239	8.18165614071062	-5.71613832017973	1.09524750120084e-08	1.1122129906811e-07	7.41107349609908
Col25a1	-0.211802682745727	8.28100547829801	-5.71522672647023	1.10113180807029e-08	1.11762083768353e-07	7.40586697979011
Septin3	-0.151661428901596	8.31202109528234	-5.70624452980656	1.16077893764908e-08	1.17756341239439e-07	7.35461001694835
Hmgcll1	-0.178440820031536	8.42789697579772	-5.6976736006145	1.22061579239597e-08	1.23763756434875e-07	7.30577503473738
Adgra1	-0.155671840235321	8.13809453657615	-5.69348587014677	1.25093147132922e-08	1.26773313579462e-07	7.28194107211857
Ubr5	-0.191423870521247	8.87185215042856	-5.6914082080807	1.26624228951746e-08	1.28259952274071e-07	7.27012280552284
Spint2	0.0424219173044698	7.82299732142899	5.68959983890642	1.27971674204182e-08	1.29559170922158e-07	7.25983982764465
C4a	0.0347759745833942	7.8162202842101	5.68043099936086	1.35020766033227e-08	1.36626529192023e-07	7.20775316311296
Nckap1	-0.192524957142055	8.89545032144695	-5.67729019752893	1.37521088460413e-08	1.39086199482345e-07	7.18993010482252
Trpm3	-0.340007162910615	9.15460846154942	-5.67618630645261	1.38410510842765e-08	1.39914972917143e-07	7.18366819956419
Ewsr1	-0.175713772851079	8.71371621419019	-5.675756393764	1.38758407677029e-08	1.40195773698949e-07	7.18122981935765
St6gal2	-0.214223309030803	8.44778767077752	-5.67464023823224	1.3966560194137e-08	1.41041096505945e-07	7.17490006067695
Rai1	-0.171340337810125	8.49384999406551	-5.67343736317972	1.4064973130729e-08	1.41963219459326e-07	7.16807990455551
Fmo1	0.00615208965297231	7.79587731622578	5.67177738101925	1.42018911955824e-08	1.43272862994788e-07	7.15867037806569
Lpgat1	-0.156530167713141	8.26993213183651	-5.66889277919311	1.44429039786585e-08	1.45630794278002e-07	7.14232569811218
Cuzd1	0.00701221420713427	7.79636671165391	5.6663773930303	1.46563074380405e-08	1.47708098399002e-07	7.12807984018367
Arhgap21	-0.201259467023327	8.78879134625818	-5.66425458583092	1.48387853276029e-08	1.49471794773511e-07	7.11606226203465
Ranbp2	-0.190087304898311	8.755212353676	-5.65823799612736	1.53680487390221e-08	1.54725143271272e-07	7.08202574845206
Ptpn18	0.0212940700167845	7.80352360432506	5.65810040626395	1.53803645050815e-08	1.54771206984955e-07	7.08124778620304
Or4f56	0.00142243413692889	7.79556300833126	5.6496246935597	1.61577733776934e-08	1.62512413826449e-07	7.03336223075383
Parva	0.0488887749980691	7.83030313645477	5.64931048392636	1.6187315426531e-08	1.62727688262186e-07	7.03158838254421
Farp1	-0.209500435007151	8.80462242339601	-5.64878749278595	1.62366023615504e-08	1.63141137798593e-07	7.02863615455688
Zfp536	0.0711784801013566	7.84683965593029	5.64795840389564	1.63150358947358e-08	1.63846882328097e-07	7.02395654441869
Ccdc148	-0.17264926979229	8.29664043770721	-5.64520852246574	1.6577822357581e-08	1.66402388574213e-07	7.00844042227099
Cacna1i	-0.180604274342871	8.3999980863706	-5.6445835816265	1.66381143322282e-08	1.66923781270899e-07	7.00491526161866
Dok5	-0.167540627386272	8.19746376410438	-5.64186366317036	1.69030116524507e-08	1.69496348039494e-07	6.98957731052624
Slc30a1	0.0205301866770906	7.80307033599964	5.63344701629273	1.77489309646317e-08	1.77889661472587e-07	6.94216157041309
Mroh1	-0.154989557247589	8.28193862688977	-5.6323881196683	1.78582236813493e-08	1.78895382018326e-07	6.93620123958531
Slfn4	0.00475423259931507	7.79587172016477	5.62978799666868	1.81293732855112e-08	1.81520690457585e-07	6.92157032489129
Kcnt1	-0.176200850036574	8.40284794134583	-5.62278748988928	1.88794331715369e-08	1.88936069201642e-07	6.88221195473413
Inpp4a	-0.177245870923437	8.58896470939708	-5.62235629822054	1.89266048522268e-08	1.8931338870449e-07	6.87978930076066
Ptpn4	-0.182477711939569	8.58858567237186	-5.61989377860748	1.91982015959658e-08	1.91934020455669e-07	6.8659571701528
Ap2a1	-0.160733865288419	8.41765759598419	-5.61865700552183	1.933603185342e-08	1.93215370769182e-07	6.85901241976963
Pld3	-0.16514104077887	8.40395270891011	-5.6156875392942	1.96708937162416e-08	1.96463296631494e-07	6.84234445340393
Ifi35	0.0229664281271997	7.80342095926447	5.61282282725784	1.99992755680069e-08	1.9964329255232e-07	6.82627280294661
Akap2	-0.229838708497111	9.72241821707181	-5.60532410309425	2.08842538300353e-08	2.08373580504769e-07	6.78424221582627
Nsmce2	-0.188131286224412	8.68035860278817	-5.60231289581574	2.1250226150712e-08	2.11919337597749e-07	6.76738008878727
Cyp2d4	0.00835101072346234	7.79675811271209	5.60106168129074	2.14041190248441e-08	2.1334763703976e-07	6.76037620769154
Myof	0.10748009966548	7.9287771025316	5.59669278917682	2.19500001380394e-08	2.18679747264623e-07	6.73593288422512
Faf1	-0.193780335254571	9.08280151294281	-5.59613775131464	2.20203107708949e-08	2.19270973039862e-07	6.73282889052586
Rgs6	-0.403499849330107	10.1615481531336	-5.59541597579796	2.21120703417e-08	2.20075085357039e-07	6.72879289311833
Atxn2l	-0.147926030548202	8.32677524459672	-5.59302240126658	2.24190304524769e-08	2.23019161142923e-07	6.71541231391814
Cd1d1	0.00159033316690582	7.79558251549341	5.58929446543609	2.29053682751841e-08	2.27743828275637e-07	6.69458376704845
Ogdh	-0.179007995323829	8.61336995258639	-5.5886302846198	2.29930839369945e-08	2.28502342604476e-07	6.69087434328624
Garem2	0.00281607025208785	7.79565326953737	5.58722282793852	2.31800398909638e-08	2.30245850779842e-07	6.68301520823823
Nphp4	-0.130014916734373	8.14098147905217	-5.58675137572301	2.32429933262908e-08	2.30756530069108e-07	6.6803830956794
Azin2	-0.103716206855624	8.00212981481635	-5.57867493484908	2.43475753045309e-08	2.41602862637268e-07	6.63532686989684
Khnyn	0.0389739467864612	7.82125089857744	5.5741806974137	2.4984124664917e-08	2.47796415017369e-07	6.61028293840313
Dapp1	0.00786888824122212	7.79630873830406	5.56945790420913	2.56704430869329e-08	2.54477198573735e-07	6.58398716090084
Miga1	-0.140655572080179	8.22881008074131	-5.56902689865939	2.57339803711845e-08	2.5498064297415e-07	6.58158849642422
Ola1	-0.161664520160784	8.4039648185093	-5.56884739784231	2.57604867356787e-08	2.55116856007873e-07	6.58058957939681
Nt5c2	-0.184961797646238	8.66361229697151	-5.56875112757384	2.57747136005867e-08	2.55131385368183e-07	6.58005385129149
Pacs1	-0.217704541542235	8.94402475364077	-5.56848960903312	2.58133994340512e-08	2.55387888017741e-07	6.57859859062283
Cplx2	-0.186076018435992	8.40789544880278	-5.56749007003288	2.59617788655291e-08	2.56728866674705e-07	6.57303712918119
Cntn5	-0.469887769947288	10.3792818468949	-5.56191519701877	2.68046628585391e-08	2.64932888708101e-07	6.54203666593493
Lrig2	-0.165720175408921	8.4993213374194	-5.56148935826888	2.68701269635492e-08	2.65448709800477e-07	6.5396699752441
