gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Hs3st4	3.37445115117369	9.52679768463247	110.536989712699	0.0	0.0	2107.95071772694	10.370770303205855
Zfpm2	2.20926515489854	8.85145101892657	96.9737671499464	0.0	0.0	1860.36195802492	4.62439667232099
Garnl3	1.9681434194301	9.0656714412864	79.7084018716751	0.0	0.0	1513.38619456378	3.912642833307572
Ano4	1.80373984445106	8.8062150886045	78.0160614401057	0.0	0.0	1477.38172358212	3.491240745992027
Foxp2	2.28050385839826	9.0805910559983	76.8222068096217	0.0	0.0	1451.76890545643	4.858476054492222
Cadps2	2.10198343270641	9.37839459462589	69.6474166363286	0.0	0.0	1294.19461757257	4.292991846406173
Kcnh5	1.42224439413974	8.57676135726068	66.0028686493202	0.0	0.0	1211.85732611296	2.68002116496116
Tle4	1.45134215472761	8.76465340448629	63.2092123367242	0.0	0.0	1147.7769001649	2.7346233800668913
Sema5a	1.54667433461145	8.61119569990685	60.1847933456053	0.0	0.0	1077.53978461021	2.921429216616965
Cdh18	1.80749890919554	9.62798091326426	60.1820203914808	0.0	0.0	1077.47500501127	3.5003493324075845
Thsd7b	1.73207244058693	9.04045555990047	57.3619654639584	0.0	0.0	1011.26622956081	3.3220468987567733
Fmn1	1.35657732810199	8.98030337497137	51.6187613626073	0.0	0.0	874.781259664887	2.5607693743260636
Rbfox1	1.68046442943122	13.1712121783944	48.6197947581673	0.0	0.0	802.977341663927	3.205311191501745
Kcna1	1.03626647305386	8.69468660451146	47.9276641193044	0.0	0.0	786.387281692228	2.0509132548219395
Robo3	0.994552039712891	8.49096620492162	47.6679493430864	0.0	0.0	780.161841958345	1.9924617654174146
Grik3	1.02031965399971	8.49656361703083	47.4251853546939	0.0	0.0	774.342875879918	2.028368329826014
Kcnh7	1.55218679940204	10.4017121854532	46.8492296979803	0.0	0.0	760.538946509219	2.9326132030261527
Frmpd4	1.36181234218554	10.9684485509343	45.5726238774525	2e-323	9.64e-321	729.959365421125	2.5700783515777488
Galntl6	1.76023211682494	9.32683338536678	45.1831614976901	1.61856e-319	7.705497e-317	720.637677285334	3.387526228506096
Iqgap2	0.892859661376704	8.32504525119705	44.9950768638353	1.457733e-317	6.77845744e-315	716.137562103437	1.8568530698494148
Pcdh7	1.40466852165513	10.1821214933068	44.6366319364214	7.7121940615e-314	3.504666369559e-311	707.564750167264	2.6475694366630766
Tmem178a	1.37295797933063	9.09099130701156	44.1423267343441	1.04352560985981e-308	4.6367321264770997e-306	695.750736002158	2.590010558645668
Grm8	1.4098551084451	10.2656992793483	43.9323992249009	1.57169829765771e-306	6.83176249166648e-304	690.736604473231	2.6571047586451644
Nrip3	0.682793739173308	8.19634542853878	42.6467688603341	3.25472170029663e-293	1.2760423607339401e-290	660.079192305299	1.605245260538381
Klhl32	0.839523950134561	8.44583596589708	42.4323368352178	5.36283923300182e-291	2.06211481661291e-288	654.975418257058	1.789459571758403
Nptx1	0.702101945729538	8.27033866062858	42.1663162348436	3.0043053535755898e-288	1.13341670839139e-285	648.648119263155	1.6268733525969301
Antxr1	0.789153047079234	8.3678647130804	41.8496192864668	5.58196656336132e-285	2.06687817471129e-282	641.122126192692	1.728059684822582
Slc1a2	1.10671299388642	8.77490574063557	41.8329358336931	8.296772717820909e-285	3.01625400896053e-282	640.725868642879	2.1535442890982432
Mast4	1.26372385900947	10.0213848577853	41.3941128958951	2.77217839934701e-280	9.89816198123989e-278	630.311024782533	2.4011472161608154
Pik3r3	0.794446477872794	8.34504428339219	40.905180519539	2.98643861422949e-275	1.02954896709515e-272	618.725854458751	1.7344118008632599
Syt6	0.692651563466232	8.17944924578861	40.1280458260209	2.8458246049047498e-267	9.644451351706869e-265	600.357228101487	1.6162513369999314
Rai14	0.639978076447846	8.12474411720545	39.1481597738591	2.99349664724269e-257	9.06893416085116e-255	577.286206489934	1.5583054787439912
Cplx2	0.771544220129776	8.48040373941647	39.1346349663901	4.11315570910591e-257	1.22750072244138e-254	576.968537708529	1.7070960334821437
Rnf152	0.546952767565385	8.10688920508784	38.9827710013455	1.4555256700805e-255	4.27988761371465e-253	573.403094137392	1.4609965461545626
Pak5	1.11385290825475	9.4395227856365	38.7859693257795	1.47353660112463e-253	4.2090520484981295e-251	568.786821615913	2.164228621214552
Pde1a	1.320604234068	9.95207750733997	38.5916279928485	1.40141048028477e-251	3.9466482469428e-249	564.233047070026	2.49770697624906
Lsamp	1.41306793432861	11.6259161492307	38.5700102084869	2.32532614409749e-251	6.45762447933739e-249	563.726802287045	2.6630286215125785
Dlc1	1.07282020284192	8.68788634885588	37.9586387647269	3.7571181236614804e-245	1.00164769176815e-242	549.435504026348	2.1035413863472225
Bcl11b	0.971272863847522	8.55744989043428	37.5712551632113	3.14068383792671e-241	8.15558095316162e-239	540.407065110257	1.9605696075727563
Mgll	0.712632959887229	8.42591129309017	37.5315649196724	7.91307777784147e-241	2.0284870534351296e-238	539.483271293934	1.6387922324822544
Cemip	0.719550116751011	8.33968245599753	37.0524609106687	5.42753265402969e-236	1.33979648663362e-233	528.35088955176	1.646668465100701
Sorcs1	1.10301386128819	8.88489109267715	36.9120576831842	1.40917655103766e-234	3.39475724554192e-232	525.095263880176	2.1480295812220724
Grk3	0.590803900561593	8.24260404582107	36.6659607530582	4.2143997566520996e-232	9.913755662853969e-230	519.396499959088	1.506085736852354
Gng12	0.652457223855453	8.27963040489568	36.5956537198335	2.1441103463824e-231	4.9850565553390895e-229	517.770251964832	1.5718431083086566
Chrna7	0.668515330954613	8.31387508268213	36.4913413380001	2.39232905408947e-230	5.49823211914012e-228	515.358954987455	1.5894364458181534
Scg3	0.677125201614945	8.35745107132036	36.4898586536299	2.4757416695283696e-230	5.625278941161339e-228	515.324694240111	1.5989504166321136
Pitpnc1	0.980499419697848	8.45350328946584	36.4400953484466	7.819474686847489e-230	1.7567460265563499e-227	514.175016627919	1.973148338209431
Lrp1b	1.31824298873833	11.7450362658627	35.8619692187275	4.811163809704079e-224	1.04564369972862e-221	500.849989441838	2.4936223464114935
Nrg1	1.68514997323559	11.1834979420096	35.8091100663101	1.62284805038001e-223	3.45200497524982e-221	499.634615038634	3.2157382329241386
Cdh2	0.980091889785118	9.32851941665463	35.7785293857726	3.27837232895964e-223	6.90011102289978e-221	498.931714657221	1.9725910455140112
Serinc2	0.513021793589678	8.13762052681238	35.2969411785586	2.06507374451194e-218	4.1708231839915294e-216	487.885242105875	1.427036062597622
Pcp4	0.589754665811228	8.19819423436788	34.9640162205334	4.18306937964628e-215	8.200046298630139e-213	480.274688366758	1.5049907978987036
Emid1	0.751213438364196	8.66450442935933	34.724074217567	9.969261047238869e-213	1.9166862946109702e-210	474.803343709583	1.6832079670078017
Nrxn3	1.1277746043336	12.4749867652069	34.0618922301207	3.4065344853426004e-206	6.2489593609564396e-204	459.765665976649	2.1852140503600377
Cdh20	0.978194649524537	8.7447167086995	33.9166763207915	9.11369737783522e-205	1.6270390988376399e-202	456.480506293205	1.969998661595968
Scn1a	0.873985348969608	9.47180157484887	33.8254233031262	7.171715651408449e-204	1.2690128712381602e-201	454.418513827536	1.83271867741081
LOC108350387	0.655439494279348	8.27619231864195	33.791017677522	1.56031150300645e-203	2.73670425461527e-201	453.641552006751	1.5750957081132202
AABR07025986.2	1.58874252066084	10.830738303327	33.737820102613	5.18752446430533e-203	9.01952623163348e-201	452.440745901507	3.007870636956254
Chgb	0.59139062530827	8.27214683758255	33.1882106500723	1.22738879860223e-197	2.07979991763149e-195	440.072616181162	1.506698366311546
Nrp1	0.759022389290315	8.54043450792022	33.0463626819141	2.9578750095704e-196	4.92855923469669e-194	436.892053832533	1.6923434565992037
Sgk1	0.737516165638649	8.4551124507401	32.4433212357911	2.10164306308431e-190	3.4164514671846204e-188	423.425367317231	1.6673028331544877
Adcy9	0.822605255481683	9.62562805271701	32.2789988260536	8.13203552096495e-189	1.3112907277555999e-186	419.771689076008	1.768596887959011
Gria3	0.838212258388809	10.0613485134737	32.2506843039164	1.52567885951717e-188	2.44047590368366e-186	419.142823323415	1.7878333426761037
Peg3	0.701584580238059	8.84963611353238	31.7048621795972	2.71245408113603e-183	4.17196302710115e-181	407.061367166535	1.6262900434381986
Etl4	1.07157781373272	10.8894175870968	31.5612349736583	6.442570302750961e-182	9.83352619874087e-180	403.895578758058	2.1017306835479794
Cers4	0.485934520023382	8.19934130470884	31.4682335144116	4.99506294914622e-181	7.45345400508796e-179	401.848695767547	1.4004927549142305
Rims2	0.820210415223563	9.83226717292139	31.1258155393487	9.21437992169042e-178	1.34482866083358e-175	394.333225614494	1.7656634935614088
Neto1	0.944547105720869	9.70033687210062	31.099767626722	1.6304911678738198e-177	2.36243992040848e-175	393.762880450619	1.924584621153129
Magi2	0.837746212245467	11.1531049798864	30.985488717065	1.98936317715339e-176	2.84123690908443e-174	391.262933730116	1.7872558968228704
Mpped2	0.78527221178439	8.87518011611912	30.9836993947535	2.06876595217117e-176	2.93368618536613e-174	391.22382077427	1.7234174680347207
Arap2	0.720804885090569	8.76124668704186	30.8687843334584	2.54964823735951e-175	3.56505010531493e-173	388.713829883414	1.6481012600987905
Slc8a1	0.974080025466444	9.93971436362887	30.825551072363	6.55265446973035e-175	9.035884560155741e-173	387.770520361564	1.964388150988806
Kctd8	0.903389927946902	8.67930978547945	30.6963807460214	1.0959529279299601e-173	1.4907196458475801e-171	384.955418953	1.8704558692465565
Nos1ap	0.847174295562352	9.69335242356964	30.6192362562554	5.8804385063126706e-173	7.94455188741363e-171	383.276510748846	1.7989739496674795
Spon1	0.644720475283758	8.21195367752894	30.4733163130655	1.4040673856085e-171	1.85922697849284e-169	380.105698340816	1.5634363383535763
Nalf1	1.00505314543347	11.739408209505	30.4318998969259	3.4513878956212e-171	4.5401645376937995e-169	379.206896249176	2.0070174293772984
