gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Ptprt	2.71749458228685	8.93548003250887	66.8086608936709	0.0	0.0	1141.41398429477	6.577295929432037
Cdh13	2.87463077193249	9.08697166627116	52.4510688223266	0.0	0.0	842.427770846427	7.334155079558979
Kirrel3	1.90050250185318	8.29530046415407	46.840925060444	1.383e-319	9.2176187e-316	720.805143133382	3.733432123022242
Vwc2	1.19831621611265	8.16200603211141	42.3640187176398	4.2400410088716803e-277	2.11949049930973e-273	622.977697593742	2.2947169592815593
Tshz2	1.88454193277786	8.58099029385781	41.5460853395619	2.44533533123145e-269	9.77889598959458e-266	605.108790203113	3.6923567039767686
Tcerg1l	0.90736001765085	8.00611203057978	41.0410331795531	1.5029542729719601e-264	5.00859511467905e-261	594.083662975804	1.8756101840746535
Shisa9	1.71996182797333	9.04483303951648	40.7725211611793	5.264855042604169e-262	1.50386823681244e-258	588.225492279198	3.2942769051957916
Asic2	1.53813720680468	11.6509200024672	39.7390617398546	3.18280543242621e-252	7.95502432767027e-249	565.705745009149	2.904192748501947
Fbxl7	1.26675746036427	8.19005544118869	39.5676869898901	1.32652138545442e-250	2.94708834468458e-247	561.976311855256	2.4062014978298487
Luzp2	1.28118403852857	8.39348354566619	38.2734910655718	2.14509415205053e-238	3.8991961427500206e-235	533.869358400904	2.430383597832858
Bmper	1.12089497676214	8.50076797447246	37.7438330224556	2.0571643529529e-233	3.42775010310777e-230	522.400559120526	2.174818456642163
Adk	1.35919363316088	9.08034866230298	37.7031332048972	4.96223507983237e-233	7.632299263172939e-230	521.520214714005	2.5654175032115165
Runx2	0.920315352492491	8.10624616451774	35.8997023600837	3.7400788627654594e-216	4.673929803812209e-213	482.668479004309	1.8925289279858104
Tmem200a	0.934191029745127	8.14779762894417	35.2519286146466	3.95974690042242e-210	4.65736113376155e-207	468.799970721112	1.9108188708454974
Scube1	1.19236959606919	8.59642562206637	35.1780850623134	1.91882755529987e-209	2.13149760934561e-206	467.22234011399	2.285277871419393
Frmd4b	0.979082749497177	8.30432700558074	33.6367401910567	3.2653694082041596e-195	3.2645530658521098e-192	434.465880920684	1.9712117345723321
Mitf	1.0792723726346	8.39308405762421	33.1517797374487	9.09676400128066e-191	8.66141886693366e-188	424.23507225656	2.112970129816204
Gria1	1.14248296825645	10.2396792649006	32.3223708189535	3.31164298265278e-183	2.8789696277453203e-180	406.832425772059	2.207606392559901
Csmd3	1.35868305304628	10.9093515245574	32.2061498687727	3.75994754230423e-182	3.1325062961822095e-179	404.404000616124	2.56450974421176
Galnt10	0.677156456949501	8.02694886869596	31.7841289344955	2.4949560994192996e-178	1.9954658883155598e-175	395.607993556632	1.5989850575438438
Zswim6	0.896786393849631	8.35919162837272	31.6616084003677	3.1897309673528997e-177	2.45302579585466e-174	393.061001191825	1.8619139433400504
Tafa5	0.770259753442007	8.09507441060305	31.640364099395	4.96035884509604e-177	3.67342130028501e-174	392.619679651772	1.705576840510274
Adamtsl1	0.904746965798665	8.10029920081476	30.8328224636814	8.99861747931288e-170	6.204391603409e-167	375.914758518799	1.8722160981958926
Kif13a	0.836443930293671	8.25575461169086	30.6358123404338	5.195779907739079e-168	3.4629873085080997e-165	371.861074525007	1.78564331699348
Hs3st5	1.07137872955401	8.61950049111318	29.3749047678739	7.85517628281719e-157	4.9082578054665505e-154	346.134998219486	2.101440675995084
