gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Zeb2	1.09700488098635	9.72847876456194	32.7092368079277	5.07905686488302e-194	3.81788503809534e-192	431.36596526966	2.1391014128558328
Setbp1	1.00403612693451	9.79642406384727	32.2549808649996	1.3978226894404501e-189	1.0390135567049001e-187	421.148742847302	2.005603094047596
Brinp3	1.46107935673953	9.81279098872749	31.965149954628	9.23669972929401e-187	6.74043106157787e-185	414.658934908963	2.753142638105812
Gria4	1.01574675526993	10.6105655751379	31.6539514164458	9.59908147286723e-184	6.95411717572392e-182	407.716707725508	2.021949205935532
Kcnq3	1.08019080780152	10.2078646109644	31.4147890936086	1.9611943887204801e-181	1.4105784821031e-179	402.400228981634	2.114315697563832
Plcb4	0.911157031798252	9.50936452698557	31.0330534918811	9.227127495205059e-178	6.542426037823579e-176	393.949075613397	1.8805530848385466
Auts2	0.919083160090389	10.5849674979299	31.020087522526	1.22879157896015e-177	8.681868417423369e-176	393.66278680047	1.8909132267248707
Mlip	0.984561365152743	9.62491982154846	30.9798408987198	2.98892574343139e-177	2.09696737683897e-175	392.774463226675	1.9787116168385772
Zfhx4	0.753468177590163	8.56663054996856	30.9134800444937	1.29292051038171e-176	9.039141819958849e-175	391.31081518187	1.6858406524732112
LOC304725-1	1.05325589743577	8.8710845577876	30.3461547932177	3.35244260772696e-171	2.2800030592347102e-169	378.853259778004	2.0752079296359476
Nptxr	0.684269230002823	8.56685134508482	29.9987789891836	6.58491280918949e-168	4.4182997187833497e-166	371.275617701897	1.606887836543872
Cd200r1	0.687382002266904	8.49313799203878	29.9085521938584	4.68974496855417e-167	3.13616891793447e-165	369.313814328654	1.610358615660129
Rtn4rl1	0.755950841960462	8.5611523380457	29.835902813761	2.27410175475185e-166	1.51568881954211e-164	367.736140659134	1.688744232007454
Lmo4	0.846542702622934	8.7471226291112	29.6648024008318	9.30374368296494e-165	6.13954966801597e-163	364.027386692911	1.7981865548695695
Cobl	0.935495930708482	9.28426458031698	29.4695559774882	6.35024153223559e-163	4.16305178482133e-161	359.807229298581	1.9125479662493943
