gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Bmper	0.605606215262585	8.43730734805178	40.0475199787651	0.0	0.0	733.713426948737	1.5216179973323363
Igsf21	0.764494459900915	8.24458177544549	39.9420276221576	2e-323	4.39e-321	730.084828583496	1.6987746200785816
Rasa3	0.524172353017041	8.22805667585295	39.8554082834732	3.95e-322	8.6847e-320	727.110559903803	1.4381083276456543
Ldb2	0.997345798697605	8.75128296438435	38.309294168479	2.0829796557426e-299	4.08325276633071e-297	674.814552540919	1.9963238783144759
St6gal2	0.495300424515305	8.15737806715571	37.8051457290478	3.85761517502858e-292	7.41663609852851e-290	658.092368767761	1.4096142604077408
Ptprr	0.599903551717516	8.61608458717335	37.7503089480696	2.35782115818332e-291	4.48996514836909e-289	656.283428472935	1.5156152399174683
Sdk2	0.602963376833998	8.18506401767158	37.3458136791689	1.39760544981315e-285	2.51757846567693e-283	643.000798893461	1.5188331333750724
Dgkg	0.528857629779219	8.15365244273054	37.2902133125916	8.6150807546183e-285	1.53802267579101e-282	641.183415540224	1.4427863006095447
Chst11	0.526853587295701	8.24210904921564	36.8838098098023	4.806618517066911e-279	8.43055589901341e-277	627.961511811086	1.4407835227053079
Rimbp2	0.676806284163627	9.394180709433	36.3356568757892	2.27633940205031e-271	3.79295052866634e-269	610.302056279166	1.5985969969423832
Nfia	0.725444249322374	8.36336745948753	36.0207982690005	5.3258937221085e-267	8.728790571603229e-265	600.24973476617	1.6534096926474142
Ano3	0.674749095022094	8.96276554483894	35.6844778659022	2.29711730016741e-262	3.6453063822894806e-260	589.586398825796	1.5963191262016156
Cdh11	0.609330466350286	8.75361481483353	34.3938952391866	6.819762126787621e-245	9.81015422482866e-243	549.388384004584	1.5255510587374757
Grik4	0.541778473782847	8.41211059827998	33.8370725501351	1.6472426474340798e-237	2.27149080934099e-235	532.403575233159	1.4557659985701399
Crim1	0.541618282818462	8.35369960703977	33.6866620841568	1.56589801596531e-235	2.11554938035313e-233	527.853187768674	1.4556043652337236
Dgkb	0.794870395305816	9.8473048835077	32.7369265718705	3.33056930204646e-223	4.2964343996399397e-221	499.494098132767	1.7349215104066305
Pou6f2	0.515377169672204	8.14232587062507	32.5301064870255	1.47804912753863e-220	1.8704805256414499e-218	493.404671275536	1.4293677763691552
Mmp16	0.548046971345707	8.79859053578586	31.5467005614023	3.725205123873e-208	4.40742464212075e-206	464.877918945827	1.4621050509230038
Sorcs3	0.902189848734558	8.90853722367694	31.189865845772	9.87509678201309e-204	1.1218895463429101e-201	454.703329203719	1.8689006120387652
Slc35f1	0.832441602530517	8.77891637911797	30.6534518232742	3.684952485164e-197	4.02626365797017e-195	439.587246912976	1.7806964463490547
Sh3gl2	0.501427464031471	9.17514413150091	30.4518097783946	1.02941400300905e-194	1.1116186825240399e-192	433.96095034512	1.4156135380980974
Nrp1	0.532612013894552	8.18736044268216	30.1285093110435	8.06789972370792e-191	8.53532566008148e-189	425.004311426693	1.446545811856782
Alcam	0.851700883599433	9.08346515004485	29.9213723275125	2.41894965395986e-188	2.49313908922306e-186	419.30759736678	1.8046272597158803
Sox5	0.778486708857036	9.30051712865279	29.7094070343337	8.00795859208753e-186	8.00595660243951e-184	413.512008040502	1.7153306611140213
Grm1	0.607989474219742	8.63442864101811	29.5132673295634	1.66716558577836e-183	1.63406744547246e-181	408.179794423948	1.5241337103493435
Ncam2	0.895076239973589	9.49102674274877	29.2335599899198	3.2065490746488302e-180	3.0242900352643097e-178	400.626932511331	1.8597081598794643
Tenm1	0.538301828430598	8.59098046793721	28.8301400241424	1.57182481778494e-175	1.4350975904844701e-173	389.840058933943	1.4522620780887923
Tenm3	0.651030138035535	9.45996223719125	28.5555725340279	2.27656321884509e-172	2.01415405136317e-170	382.570899877638	1.5702890404907397
Kcnt2	0.509686571579808	9.18785787134739	28.2049801879671	2.27089892102716e-168	1.93219676280588e-166	373.374713565327	1.4237408514113317
Zeb2	0.538746341089828	9.51209513932595	27.4975203994823	1.98477503478392e-160	1.56242428427183e-158	355.112722930617	1.4527096074148445
Grip1	0.678117461968901	9.14641928214989	26.81830912234	5.74974852676256e-153	4.2422960071076505e-151	337.954674207416	1.6000505249680832
Khdrbs3	0.529499531368117	9.51362515688713	26.4229884943556	1.0683795087650901e-148	7.62937438491353e-147	328.138854223464	1.4434283856344212
Pde1a	0.664157553206188	9.40992158902578	26.0022007364135	3.25487345679805e-144	2.24417912995438e-142	317.829755141788	1.5846426673610434
Prkn	0.509321613208369	9.32291964581932	26.0014453485562	3.31533325791984e-144	2.27800991381812e-142	317.811378008605	1.4233807334300876
Pde4b	0.65798640975194	9.58948838519349	25.9259921499255	2.07928157220527e-143	1.4141236406885798e-141	315.978091584829	1.5778788179499874
Ext1	0.55293963442867	9.65285282062531	25.9237853563307	2.19383670089989e-143	1.48697507913537e-141	315.924543030289	1.4670719573272852
Rbfox1	0.604420653801284	12.3063519475821	25.9017093133595	3.75063625193065e-143	2.51657623682394e-141	315.389079557675	1.5203680931012054
Pcdh7	0.535382417244419	10.0152726827825	22.7974046134636	3.8029400207639603e-112	1.9547502754543802e-110	244.117023079986	1.4493262786385923
Chrm3	0.684814568106102	10.2992168205132	22.4642000290242	4.99908936221299e-109	2.49268807474935e-107	236.949912784905	1.6074953542665835
Etl4	0.599212464360544	10.1200842329298	22.0837812539632	1.6184423234915502e-105	7.83553371869576e-104	228.883765400681	1.5148893958064165
Grm8	0.673399607266743	9.07462108376678	20.7004874157755	3.27463501414093e-93	1.36693793544359e-91	200.610256879665	1.594826637596007
Kctd16	0.707546970115338	10.7004897963247	20.3763717863242	1.96688824511191e-90	8.02610825734954e-89	194.227474099861	1.633025105054544
