gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Nkain2	0.654678421736781	11.4718069529756	21.7992289622677	2.62848747231689e-101	1.02449526333287e-99	218.310656062516	1.5742650086775567
Caln1	0.535261712657364	8.86202779458433	21.7852090398388	3.48786643479142e-101	1.35680718606332e-99	218.028322833338	1.4492050243146122
Ccser1	0.491339105111516	10.3647424563125	21.5947594879247	1.60257353446394e-99	6.103515775544111e-98	214.208327427087	1.4057490823502035
Gabrb1	0.584846373343092	10.1210156959378	21.3415493440923	2.48718029792437e-97	9.26092552271839e-96	209.173717217791	1.4998792648122194
Lsamp	0.704769583347531	11.9857619871428	21.1928499528823	4.69993309446976e-96	1.7117515887781899e-94	206.240736317982	1.6298843308659052
Grm5	0.580760977660802	10.4288441491179	21.0106234338561	1.68226878317869e-94	6.03895230155439e-93	202.670401382588	1.495637944038776
Cdh11	0.584988403979544	9.70577068246102	20.5123960911674	2.60342930664166e-90	9.05314243240001e-89	193.0441166678	1.5000269323975601
Hs3st4	1.12161207773522	10.7162252212855	20.3649598217238	4.35310031966008e-89	1.48786736566843e-87	190.233733463383	2.1758997330362577
Pitpnc1	0.507385252337491	8.77584408297037	19.4878350224447	5.73088112540127e-82	1.83930927933224e-80	173.879114899883	1.421471577400911
Sntg1	0.570112279486699	9.38369376228502	19.3813972596745	4.01434848721645e-81	1.27610330686634e-79	171.937337040068	1.4846391099676086
Cntnap5b	0.504910566611883	9.4343868274958	17.4541578034252	1.59865543954346e-66	4.30796705036003e-65	138.412428345981	1.4190353867594676
