gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Schip1	2.94159780196584	10.3356478150997	95.5018627050851	0.0	0.0	1832.19290626494	7.682616834438921
Sorcs3	2.07808535509707	9.11133017499613	82.8844107198653	0.0	0.0	1579.97634345015	4.222464679562811
Rapgef5	2.10940513889285	9.49116455550402	82.0230803426132	0.0	0.0	1562.0375064044	4.31513333619369
AC125757.1	2.41053402002524	9.5344533381215	79.1504436016982	0.0	0.0	1501.5393873311	5.316710896528052
Ptprt	2.31708011132508	9.46328791795072	78.8925798253114	0.0	0.0	1496.05842615648	4.983226367868794
Lrrtm4	2.65615513500291	11.3036567192371	78.3828859858186	0.0	0.0	1485.2004421175	6.3035088770229635
Ntng1	1.72138947450286	8.7986988739115	72.6028661001485	0.0	0.0	1359.83313500568	3.297538433535796
Hs6st3	2.49857787605952	9.789915220321	71.1054778614741	0.0	0.0	1326.6970195104	5.65128080263707
Pdzrn3	2.03555845803304	9.20624322548787	67.3236405890852	0.0	0.0	1241.84996256531	4.099813996814483
Cdh10	1.76652100205647	9.33524871364061	66.9254059158192	0.0	0.0	1232.82175298401	3.4023251038546785
Nkain2	2.36158171430276	11.9577504277099	64.8522537736437	0.0	0.0	1185.54593205315	5.139335068176853
Thrb	1.51399027041257	8.91212555379996	63.403299332325	0.0	0.0	1152.23806749938	2.855988698414311
Sema3e	1.4716025003154	8.88892513063474	61.5592825085587	0.0	0.0	1109.54885469704	2.7732977179538127
Tmem178b	1.5033056358911	9.6358065679294	60.3415901252831	0.0	0.0	1081.18507536757	2.8349153080727016
Zbtb16	1.40880847131815	8.85659933657111	59.4404365378612	0.0	0.0	1060.1103779274	2.655177798424315
Enox1	1.55913867553271	9.42045755320698	59.160844366109	0.0	0.0	1053.55777821626	2.9467786099075104
Tenm3	1.86616660300651	9.31585983450532	58.9205751429009	0.0	0.0	1047.92161751601	3.645626096616298
Npas2	1.39512742830851	9.06945047717278	57.9360360634128	0.0	0.0	1024.77840443495	2.6301178194438672
Nell1	1.31130521259561	8.6606075358182	57.0080325579349	0.0	0.0	1002.89644353876	2.4816595529702896
Zfp804b	2.55511288465791	10.3881055354828	55.9629959450103	0.0	0.0	978.181718946782	5.877134375512186
Nwd2	1.1936121499691	8.59133564541797	55.8591591432261	0.0	0.0	975.72202051002	2.2872469667783895
Il1rapl2	1.71748369759323	8.86217192231957	55.7040949985323	0.0	0.0	972.047549679644	3.288623152964767
Cacna1g	0.955168700315637	8.45054434693097	55.4607176643376	0.0	0.0	966.27729570048	1.9388063332824177
Srgap3	1.19630115017989	8.67829325979733	55.4531146965323	0.0	0.0	966.096976609179	2.2915140798917877
Grm7	1.91101493706762	10.1899142264905	55.2210525574936	0.0	0.0	960.591462634005	3.7607357469370677
Cacna2d3	1.88780133589869	9.94345984202723	54.3961217936976	0.0	0.0	940.99471298844	3.70070807675002
Cdh13	1.64847899780919	8.98217864543036	51.7163098101922	0.0	0.0	877.095981700026	3.135029454901835
Gabrg3	1.78913019938961	9.44535108054576	49.0485333565618	0.0	0.0	813.235472299539	3.4560646361670866
Lrfn5	1.44694394182174	10.0252217476959	49.0107207558715	0.0	0.0	812.329325184095	2.7262992778730135
Ccdc85a	0.998139877536773	8.44624345406489	48.0203047228966	0.0	0.0	788.590837066807	1.9974229843981341
Mapk4	1.32541691326657	8.91140008560664	47.5004749155519	0.0	0.0	776.130420127619	2.5060529774583906
LOC108353456	1.39036390565031	8.78600586740346	47.3825546226564	0.0	0.0	773.303962166516	2.6214479588219888
Nell2	1.16066541728055	9.52999318455958	46.8868096137903	0.0	0.0	761.422415226042	2.2356051712797385
Epha3	1.16963341946539	8.83923325636506	46.7030145820071	0.0	0.0	757.018014003205	2.249545300194347
Kcnq5	1.42124516932912	10.9028880077064	45.3743482650599	1.66e-321	7.21583e-319	725.195975160254	2.678165598542668
Celf4	1.2481381371336	9.64447900731184	43.8505477417333	1.10991029700537e-305	4.52911354869843e-303	688.764915858413	2.37534675920175
Slc26a4	0.663371837812018	8.17903114851956	43.1931518945119	7.21339311339958e-299	2.88463590604849e-296	673.079756981956	1.5837798799255327
Mgat5	0.969666767791812	8.9952521207489	42.4958518988489	1.18273774038216e-291	4.63702767038066e-289	656.469584476693	1.958388196448756
Adamts2	1.05483375195256	8.42888407575726	42.4485588975028	3.64527807917272e-291	1.4016795229434299e-288	655.344156757535	2.077478795850839
RGD1564053	1.21559853191726	9.65835190157245	42.35228041562	3.60335770798034e-290	1.3594176862465498e-287	653.053494626369	2.3223711126890314
Rspo2	0.872005886611338	8.30237796123971	42.0043495507731	1.41258114301723e-286	5.23047406567214e-284	644.780936026379	1.8302058040074962
AABR07028615.1	1.14133562269935	11.3443974125603	41.8600455982197	4.3572723758627295e-285	1.58406656646137e-282	641.352498241402	2.205851426745914
Prkca	0.935425489693621	8.62348994410136	41.1549444725787	8.04600378771764e-278	2.82245343395464e-275	624.624069014771	1.912454586479599
Gria4	1.27613662428977	9.91364098224315	40.8881590951127	4.4687083492183e-275	1.54054868004517e-272	618.305606034499	2.4218955123416412
Unc5d	1.06606246613774	8.61552509049523	40.8697459023671	6.910497384552569e-275	2.34195585091744e-272	617.869749474859	2.093711215970637
Csmd2	1.0131632611267	9.62173587055798	40.7787916654653	5.95001412919048e-274	1.98284220855273e-271	615.717238744674	2.018331657229187
Osbpl2	0.784438724271189	8.55138183118894	39.3858097039037	1.12166281700184e-259	3.50432000405496e-257	582.854274957787	1.722422086446835
Cacna1b	0.871936451183675	9.20189982330493	39.2206508785764	5.44974652985194e-258	1.67642587483676e-255	578.971880938239	1.830117720205294
Galnt14	0.889273487656046	8.40786051401954	39.1913503309023	1.08500865955761e-257	3.1973146249128e-255	578.283447222188	1.8522431363167255
Fat3	1.11013034916306	9.07426082078158	39.1912582581296	1.08735881217339e-257	3.1973146249128e-255	578.281284078604	2.158651500854276
Ptprk	0.881448693392036	8.64840395693239	39.037841142383	3.99488747335295e-256	1.1576489134738e-253	574.678336921724	1.8422242565193556
Fhod3	1.12047075684257	9.52671960329897	39.034334674523	4.33773003197346e-256	1.23904159984728e-253	574.596021968304	2.174179052156873
