gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Zfpm2	2.71472278909277	8.59769415240839	145.761137080239	0.0	0.0	2716.76880594543	6.5646713610876315
Sdk2	2.22317419665634	8.40734779841438	132.017812443652	0.0	0.0	2507.56637231537	4.669196150290975
Gabrg3	2.63496081159143	8.60879384984071	127.457418175507	0.0	0.0	2434.4464500254	6.211582270427161
Celf4	2.89854440299069	8.87051292367808	125.995782174375	0.0	0.0	2410.59679484907	7.456736713631425
Slc35f1	2.97427675480497	8.93954537780678	112.347189648633	0.0	0.0	2177.6002224159	7.858624151636771
Pde1a	3.02750386618359	8.93645619526733	105.931867738227	0.0	0.0	2061.25623557066	8.153976880037893
Grip1	2.88677466899835	8.99781224006254	102.601637418282	0.0	0.0	1999.03107279868	7.396150948007206
Ldb2	1.94291833386313	8.39620543910293	101.436149003084	0.0	0.0	1976.95072672356	3.844826064661879
Cdh11	1.88545943876926	8.46221159979349	97.6476898886298	0.0	0.0	1904.07190255413	3.694705666703961
Dtnb	2.02079580144373	8.57950315709716	96.9108803721236	0.0	0.0	1889.69912046536	4.05807576703477
Mctp1	2.39721560671998	8.65972116845695	96.104996131262	0.0	0.0	1873.90406913442	5.2678548955243505
Hs3st2	2.00021894489149	8.47897558203755	87.8987299580249	0.0	0.0	1708.54416492627	4.000607090202091
Dpp10	3.1326351087241	12.5654695004171	86.378805731397	0.0	0.0	1677.00194967291	8.770354200713783
Igsf21	1.32018935226788	8.21082279016683	86.0520825713045	0.0	0.0	1670.18396935254	2.496988803557269
Atp2b4	1.34513189738616	8.22393679060576	84.2862703774136	0.0	0.0	1633.10448857859	2.540534221026686
Gas7	2.04298752674072	8.92549320751568	81.4811321964084	0.0	0.0	1573.39917190005	4.120980185137237
Palldl1	2.20036273870639	8.54526401797961	80.7048816383483	0.0	0.0	1556.7037254512	4.595948840172643
Tle4	1.67548559298579	8.57727826315657	77.7970652685574	0.0	0.0	1493.49777657443	3.194268515068965
Sulf1	1.18085218571276	8.16813147845808	76.2342173151133	0.0	0.0	1459.09609506703	2.26710653259504
Grm8	2.14125810413217	8.61170669469961	75.1871834924608	0.0	0.0	1435.88190501361	4.41146581122949
Neto2	1.30503436825534	8.24238658584465	74.4825877670825	0.0	0.0	1420.18537035895	2.470896135881174
Pcsk5	1.44537429227337	8.31159654702156	74.3459655430774	0.0	0.0	1417.13487126415	2.7233346823077245
Sez6	1.29696787518805	8.33690404317372	72.9710312427338	0.0	0.0	1386.31117570279	2.4571192470603473
Large1	2.0535408936267	9.40428775498743	71.1695367823709	0.0	0.0	1345.58696918574	4.1512358312810465
Pde4d	2.43784866828226	10.3439554554967	70.4608579114926	0.0	0.0	1329.46344260013	5.418331523414738
Tpd52l1	1.12991429898088	8.21052264027945	69.929224612024	0.0	0.0	1317.33025616084	2.188457396806725
Chrna5	1.28463197262645	8.18425386188876	69.8492967098891	0.0	0.0	1315.5033276746	2.4361989806928253
Nkain2	2.4917369519135	10.0652878264041	69.6488253178467	0.0	0.0	1310.91793398848	5.62454717662038
Sox5	1.56155215622424	8.45755089031544	68.9932863913472	0.0	0.0	1295.89220543997	2.9517123937020306
ENSRNOG00000067970	1.11908074638927	8.21647520443874	68.7699568323075	0.0	0.0	1290.76226500976	2.1720852789704064
Tenm1	1.7678843916259	8.74363824802213	68.1343765705709	0.0	0.0	1276.13262090236	3.405541921663991
Dscaml1	1.24269117007588	8.25585559216367	67.614902951675	0.0	0.0	1264.14261918608	2.3663954278130204
Entrep1	0.833764868550744	8.11010029596482	66.7919174515964	0.0	0.0	1245.08758044179	1.7823304826492166
Foxp2	1.74248359787017	8.33373776165927	66.4806736974455	0.0	0.0	1237.86236398758	3.346107041828202
Pcdh11x	1.97243359222963	8.6102663693961	65.7858116573649	0.0	0.0	1221.69513164492	3.924295259117013
Sema5b	1.20824687023093	8.18784549652083	65.4929343840301	0.0	0.0	1214.86579883031	2.3105669134942883
Etl4	2.21166201055564	10.929718498765	65.0713849642648	0.0	0.0	1205.02066083832	4.632085909099426
Vxn	1.12995834040638	8.29417185218334	62.9904585489994	0.0	0.0	1156.16240298746	2.1885242052810265
Neto1	1.60382017432737	8.68094551689089	62.5508253716523	0.0	0.0	1145.7869519777	3.0394708323488238
Rbfox1	2.00747184917675	11.6476150889302	62.5128397919819	0.0	0.0	1144.88963881032	4.020770103465346
Frmpd4	1.89845796175142	11.2696961062588	62.2118176324589	0.0	0.0	1137.77405475424	3.7281449727205374
Clic5	0.819348306316778	8.09032246470112	61.9768113557024	0.0	0.0	1132.21320746995	1.764608704112438
Gabra5	0.885712365707383	8.12579691746362	61.8767322741385	0.0	0.0	1129.84356435385	1.8476767315027438
Mmp16	1.76215525815674	9.05684541069135	61.4460958661492	0.0	0.0	1119.6368611288	3.3920448797490748
Chsy3	2.06363290317587	9.46971769961837	60.4125651083618	0.0	0.0	1095.07467624053	4.180376559763947
Vwc2	1.02122882488009	8.13530334047689	60.0378660204532	0.0	0.0	1086.14752073004	2.029646988562943
Pbx1	1.78889334515933	9.76292856674929	59.8376880665525	0.0	0.0	1081.37358177495	3.455497283875532
Sulf2	0.90326376035221	8.16567681870171	59.7587462216639	0.0	0.0	1079.49004552134	1.8702922999595
Prss12	0.851627044448851	8.0922810312467	59.6054840468906	0.0	0.0	1075.83181032987	1.804534898731583
Arhgef28	1.05984189884232	8.18722882993867	58.0194099816866	0.0	0.0	1037.86681168928	2.0847030520355525
Ano3	1.72569995025183	8.85077677196878	57.8343221958714	0.0	0.0	1033.42431785071	3.3074055325424316
Col9a1	0.734806840868215	8.07109171801431	57.7252443154402	0.0	0.0	1030.80508553022	1.6641746419785999
Ddah1	0.727869112583869	8.07360013776715	57.2919541964927	0.0	0.0	1020.39255332735	1.6561910591720514
Khdrbs3	1.67306111834936	9.29832004181714	57.1639744166854	0.0	0.0	1017.3145837772	3.1889049981087436
Atp10a	0.748504036547297	8.07385360035842	56.8101982181486	0.0	0.0	1008.80045650115	1.6800498449203785
Tmem108	1.5390032559682	8.55354192211272	56.4579498411138	0.0	0.0	1000.31505091719	2.9059366574425907
Anks1b	1.55941226711552	11.146282690511	56.0953262960416	0.0	0.0	991.57160619076	2.9473374877375034
Itga8	0.808056074525142	8.08966051445129	55.9726457765299	0.0	0.0	988.611767903817	1.7508507099545927
Nfia	1.42299960195009	8.58041498225825	55.6931328437648	0.0	0.0	981.864800220071	2.6814244433363315
Bcl11b	0.727640771527434	8.09013955325606	55.5384696064791	0.0	0.0	978.129543590052	1.6559289479987047
Lrrtm3	1.50264469182916	8.76382870857763	54.5125199859054	0.0	0.0	953.318729889665	2.8336168414902105
Ntrk3	1.45790645882709	8.58363081353155	54.4667503725773	0.0	0.0	952.210594266659	2.7470943455303147
Ssbp3	0.969691409214718	8.3091430651715	54.3723835336643	0.0	0.0	949.925536811843	1.958421646264912
Rgs8	0.594007028451943	8.04586707889859	54.3148637945924	0.0	0.0	948.532504385882	1.5094333220869218
Col24a1	1.05771932288906	8.14616326143454	54.254701146017	0.0	0.0	947.075293752266	2.0816381721234296
Nalf1	1.66305599912979	11.0177722447313	53.7820836101961	0.0	0.0	935.622021732441	3.1668663850415664
Hivep1	0.84805096036709	8.19420464180346	53.6749056279518	0.0	0.0	933.023290980848	1.800067442308901
Pcp4	0.624396361016895	8.06577459747555	53.2994000556479	0.0	0.0	923.914552143921	1.5415656829364883
Mdga2	1.54502314986802	11.0733952075084	52.572247356183	0.0	0.0	906.259779047472	2.9180875125123773
Hs3st4	2.07909295594447	10.3187684280098	52.4188137087995	0.0	0.0	902.532032720578	4.225414745196872
Cdh13	1.81268921903753	8.46364990486611	52.0130169644747	0.0	0.0	892.669221935995	3.5129650392321103
Gria3	1.72218659045561	9.16261875156911	51.4899579936623	0.0	0.0	879.94901060505	3.2993608885264525
Dscam	1.59291056504168	9.3146173550546	51.3127798689567	0.0	0.0	875.638548168964	3.016573145413526
Epha5	1.47871922856499	8.93380604557778	51.2788201022866	0.0	0.0	874.812270960709	2.7870120276583052
Nfib	1.37773053490706	8.84849855409059	50.7184180921934	0.0	0.0	861.173289115391	2.598592717110635
Rai14	0.697762742130343	8.06668400673034	50.6582795000442	0.0	0.0	859.709254725149	1.6219875458682493
Dlc1	1.44547040339807	8.69693735992787	50.5087125806502	0.0	0.0	856.067854992354	2.7235161146066975
Zfp804a	0.95261046439294	8.20491423280463	50.1249705459722	0.0	0.0	846.723442501137	1.9353714222903762
Tmem163	0.840192312096216	8.09859319535765	50.1152740666604	0.0	0.0	846.487296989228	1.7902887724955632
Kcnab1	1.68625272972385	8.79521231853635	49.312483885437	0.0	0.0	826.932660244976	3.218197194621252
Cdh18	1.58146748186582	9.65303730599467	49.0732697646359	0.0	0.0	821.1048119943	2.9927411087121345
Ripor2	0.986104585217012	8.32635225065125	48.7207102571137	0.0	0.0	812.515241450976	1.980829334819881
Zeb1	1.03525315173332	8.40405193630239	47.7440444923766	0.0	0.0	788.721599893904	2.049473238474919
Khdrbs2	1.60078290918155	9.49372924312321	47.4081896623465	0.0	0.0	780.541207691965	3.0330786512025325
Tmsb10	0.735372563595194	8.12225204970413	47.1801604183543	0.0	0.0	774.98798265263	1.6648273412679757
Epha3	1.23322439438093	8.36355981211825	47.0604510331001	0.0	0.0	772.073018438321	2.3509182863141436
Galnt16	0.772961677338357	8.15315296349657	46.8160360785159	0.0	0.0	766.122243772349	1.7087740905920052
Inpp4b	0.7770259639014	8.08546611726488	46.7709153875565	0.0	0.0	765.023819061668	1.7135947484902638
Pitpnc1	1.27889641038729	8.63212603562963	46.5456190799922	0.0	0.0	759.539836668465	2.4265328822703833
Grm1	0.930348196382479	8.22702726488605	46.3672320011945	0.0	0.0	755.198528648229	1.9057358925001935
Camk2d	0.870348101703981	8.19273269127948	46.0430658454888	0.0	0.0	747.311625527143	1.8281039426143466
Scn3b	0.588226973413667	8.08755075095816	45.9030928604855	0.0	0.0	743.907048825025	1.5033979830245208
Tmem178a	1.32115288249148	8.84707011326818	45.8372881215643	0.0	0.0	742.306684090462	2.4986570201318683
Nrp1	0.713570870750547	8.09274726808215	45.7940929769298	0.0	0.0	741.25625798467	1.6398579745312387
LOC103692025	1.75554013146036	9.03722437766571	45.7905951178238	0.0	0.0	741.171199171785	3.376527087907112
Slc35f3	1.18766977667199	8.54711128221974	45.58663230235	0.0	0.0	736.212065507281	2.2778453110822627
Pde9a	0.700509832306651	8.15256380538047	45.4158997251709	0.0	0.0	732.062012276934	1.6250789760028626
Bmpr1b	0.642076898928654	8.06736306248512	45.3909799144589	0.0	0.0	731.456367839062	1.560574140283443
Cadm1	1.13178580162274	8.46789109731503	45.3655831848191	0.0	0.0	730.839156573306	2.1912981645095106
